subject,calibration_run,condition,balanced_accuracy,fists_recall,feet_recall,test_trial_count,test_offset_before,test_offset_after_B,test_alignment_before,test_alignment_after_C
29,10,C,0.7666666666666666,0.6,0.9333333333333333,30,8.085236626752923,,0.3472319984206689,0.7919073517669855
29,14,A,0.7666666666666666,0.6666666666666666,0.8666666666666667,30,7.820887271478612,,0.35449579655761687,
29,14,B,0.7666666666666666,0.7333333333333333,0.8,30,7.820887271478612,3.96471759361921,0.35449579655761687,
29,14,C,0.7333333333333334,0.4666666666666667,1.0,30,7.820887271478612,,0.35449579655761687,0.8570066667670405
30,6,A,0.4955357142857143,0.0625,0.9285714285714286,30,9.813903387502041,,0.07499204820523879,
30,6,B,0.53125,0.5625,0.5,30,9.813903387502041,2.48327401273834,0.07499204820523879,
30,6,C,0.49107142857142855,0.125,0.8571428571428571,30,9.813903387502041,,0.07499204820523879,0.00940719281399478
30,10,A,0.4955357142857143,0.0625,0.9285714285714286,30,10.046188357269866,,0.2742312929611382,
30,10,B,0.5535714285714286,0.75,0.35714285714285715,30,10.046188357269866,1.5693614636799709,0.2742312929611382,
30,10,C,0.5,0.5,0.5,30,10.046188357269866,,0.2742312929611382,-0.021238257018242692
30,14,A,0.5625,0.125,1.0,30,10.166723245636643,,0.3347645026704514,
30,14,B,0.6785714285714286,0.5,0.8571428571428571,30,10.166723245636643,2.417641248122088,0.3347645026704514,
30,14,C,0.33035714285714285,0.375,0.2857142857142857,30,10.166723245636643,,0.3347645026704514,0.026378121022664534
31,6,A,0.5666666666666667,0.4,0.7333333333333333,30,10.736399545037711,,0.2751482732956386,
31,6,B,0.5666666666666667,0.4,0.7333333333333333,30,10.736399545037711,3.306228525685168,0.2751482732956386,
31,6,C,0.5333333333333333,0.13333333333333333,0.9333333333333333,30,10.736399545037711,,0.2751482732956386,0.2658663489444087
31,10,A,0.5357142857142857,0.5,0.5714285714285714,30,10.160075568632667,,0.2727710977836479,
31,10,B,0.4598214285714286,0.5625,0.35714285714285715,30,10.160075568632667,1.996897471474423,0.2727710977836479,
31,10,C,0.5044642857142857,0.4375,0.5714285714285714,30,10.160075568632667,,0.2727710977836479,0.23124256987662004
31,14,A,0.6333333333333333,0.5333333333333333,0.7333333333333333,30,9.672814138328095,,0.30039198563257197,
31,14,B,0.6,0.5333333333333333,0.6666666666666666,30,9.672814138328095,2.757040758955396,0.30039198563257197,
31,14,C,0.6,0.2,1.0,30,9.672814138328095,,0.30039198563257197,0.27149476171340686
32,6,A,0.5666666666666667,0.6666666666666666,0.4666666666666667,30,6.867910936248332,,0.06137143387570442,
32,6,B,0.4666666666666667,0.6666666666666666,0.26666666666666666,30,6.867910936248332,4.49657266216414,0.06137143387570442,
32,6,C,0.5333333333333333,0.8,0.26666666666666666,30,6.867910936248332,,0.06137143387570442,0.00035794612371600873
32,10,A,0.5666666666666667,0.6,0.5333333333333333,30,7.242356270582648,,0.03389149769444288,
32,10,B,0.5333333333333333,0.5333333333333333,0.5333333333333333,30,7.242356270582648,4.214734609905645,0.03389149769444288,
32,10,C,0.4666666666666667,0.6,0.3333333333333333,30,7.242356270582648,,0.03389149769444288,0.003649534317566302
32,14,A,0.53125,0.5,0.5625,30,7.045718451973701,,0.1440693402262229,
32,14,B,0.6205357142857143,0.42857142857142855,0.8125,30,7.045718451973701,5.2890283443336745,0.1440693402262229,
32,14,C,0.5,1.0,0.0,30,7.045718451973701,,0.1440693402262229,0.10565157633483385
33,6,A,0.6333333333333333,0.4666666666666667,0.8,30,5.944932012240931,,0.19211759222368757,
33,6,B,0.6333333333333333,0.6,0.6666666666666666,30,5.944932012240931,2.68319262953797,0.19211759222368757,
33,6,C,0.5666666666666667,0.4666666666666667,0.6666666666666666,30,5.944932012240931,,0.19211759222368757,0.5057262341175615
33,10,A,0.65625,0.5,0.8125,30,5.91664973160014,,0.16731688892665375,
33,10,B,0.6607142857142857,0.5714285714285714,0.75,30,5.91664973160014,3.4397824362498106,0.16731688892665375,
33,10,C,0.7678571428571428,0.7857142857142857,0.75,30,5.91664973160014,,0.16731688892665375,0.43020853316194685
