affine_invariant_covariance_distance,analysis_role,channel_count,covariance_estimator,labels_used_for_distance,source_edf_count,subject,test_observation_count,test_run,test_trial_count,trace_normalized,train_observation_count,train_trial_count,training_runs,held_out_balanced_accuracy
6.101323241285396,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,76,4480,6,14,False,8960,28,10/14,0.5
5.858716960457764,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,76,4480,10,14,False,8960,28,6/14,0.5
4.699609802139446,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,76,4480,14,14,False,8960,28,6/10,0.5
6.53747218940056,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,77,4800,6,15,False,9600,30,10/14,0.5
4.027288853803466,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,77,4800,10,15,False,9600,30,6/14,0.41964285714285715
6.590705394331604,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,77,4800,14,15,False,9600,30,6/10,0.3392857142857143
3.8076363082118694,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,78,4800,6,15,False,9600,30,10/14,0.6160714285714286
3.185648439027792,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,78,4800,10,15,False,9600,30,6/14,0.41964285714285715
3.96142204791592,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,78,4800,14,15,False,9600,30,6/10,0.4464285714285714
4.134405869125871,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,79,4800,6,15,False,9600,30,10/14,0.8660714285714286
4.015621234383018,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,79,4800,10,15,False,9600,30,6/14,0.7321428571428572
5.878963377926699,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,79,4800,14,15,False,9600,30,6/10,0.5446428571428572
4.177620365820412,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,80,4800,6,15,False,9600,30,10/14,0.625
4.052944029612504,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,80,4800,10,15,False,9600,30,6/14,0.5892857142857143
3.623715242825255,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,80,4800,14,15,False,9600,30,6/10,0.5357142857142857
3.4446908920690573,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,81,4800,6,15,False,9600,30,10/14,0.4375
3.0199806477173006,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,81,4800,10,15,False,9600,30,6/14,0.625
4.033665793062077,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,81,4800,14,15,False,9600,30,6/10,0.8035714285714286
7.12743829727353,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,82,4800,6,15,False,9600,30,10/14,0.5357142857142857
6.395492205274664,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,82,4800,10,15,False,9600,30,6/14,0.6607142857142857
5.665753459367118,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,82,4800,14,15,False,9600,30,6/10,0.6607142857142857
3.9938720640520304,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,83,4800,6,15,False,9600,30,10/14,0.5
4.563871698422056,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,83,4800,10,15,False,9600,30,6/14,0.8660714285714286
3.097824181294634,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,83,4800,14,15,False,9600,30,6/10,0.5892857142857143
5.885061576076056,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,84,4800,6,15,False,9600,30,10/14,0.5982142857142857
5.514323109393039,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,84,4800,10,15,False,9600,30,6/14,0.5625
7.936308155684018,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,84,4800,14,15,False,9600,30,6/10,0.6160714285714286
3.3167628280835086,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,85,4800,6,15,False,9600,30,10/14,0.875
2.9296255124420307,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,85,4800,10,15,False,9600,30,6/14,1.0
3.3833027016012074,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,85,4800,14,15,False,9600,30,6/10,0.9375
5.40215992354131,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,86,4800,6,15,False,9600,30,10/14,0.5714285714285714
3.9813137482047143,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,86,4800,10,15,False,9600,30,6/14,1.0
4.031408783302603,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,86,4800,14,15,False,9600,30,6/10,0.8125
3.809239078193408,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,87,4800,6,15,False,9600,30,10/14,0.6785714285714286
3.43935049651789,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,87,4800,10,15,False,9600,30,6/14,0.5446428571428572
3.550511671300095,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,87,4800,14,15,False,9600,30,6/10,0.7857142857142857
4.965397235262043,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,89,4800,6,15,False,9600,30,10/14,0.5
4.397918872695252,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,89,4800,10,15,False,9600,30,6/14,0.33035714285714285
3.815280678087715,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,89,4800,14,15,False,9600,30,6/10,0.6517857142857143
4.2136341595411855,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,90,4800,6,15,False,9600,30,10/14,0.6785714285714286
3.4077156091563583,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,90,4800,10,15,False,9600,30,6/14,0.6160714285714286
4.14699599047415,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,90,4800,14,15,False,9600,30,6/10,0.4464285714285714
5.346467048977299,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,91,4800,6,15,False,9600,30,10/14,0.8660714285714286
4.5925006909563235,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,91,4800,10,15,False,9600,30,6/14,0.5803571428571428
4.931722001878941,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,91,4800,14,15,False,9600,30,6/10,0.8035714285714286
3.680454924948742,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,93,4800,6,15,False,9600,30,10/14,0.9285714285714286
3.225308173349974,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,93,4800,10,15,False,9600,30,6/14,0.9375
5.8478267438120985,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,93,4800,14,15,False,9600,30,6/10,0.8035714285714286
4.016029794114951,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,94,4800,6,15,False,9600,30,10/14,0.5714285714285714
2.907339242900087,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,94,4800,10,15,False,9600,30,6/14,0.7410714285714286
3.782235244536516,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,94,4800,14,15,False,9600,30,6/10,0.8035714285714286
7.507993359077565,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,95,4800,6,15,False,9600,30,10/14,0.875
8.597344626513252,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,95,4800,10,15,False,9600,30,6/14,0.5089285714285714
8.462129959261828,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,95,4800,14,15,False,9600,30,6/10,0.875
4.2413550926353585,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,96,4800,6,15,False,9600,30,10/14,0.5803571428571428
4.447618509695008,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,96,4800,10,15,False,9600,30,6/14,0.4375
3.9059395219485036,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,96,4800,14,15,False,9600,30,6/10,0.49107142857142855
2.8326837228817445,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,97,4800,6,15,False,9600,30,10/14,0.7321428571428572
2.804468670272267,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,97,4800,10,15,False,9600,30,6/14,0.8035714285714286
2.9960314429439756,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,97,4800,14,15,False,9600,30,6/10,0.875
5.423452772021968,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,98,4800,6,15,False,9600,30,10/14,0.9375
4.626363133342236,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,98,4800,10,15,False,9600,30,6/14,0.7946428571428572
5.604123696674229,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,98,4800,14,15,False,9600,30,6/10,0.5357142857142857
4.685063844790892,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,99,4800,6,15,False,9600,30,10/14,0.5267857142857143
3.8635416922456125,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,99,4800,10,15,False,9600,30,6/14,0.7410714285714286
5.163808252939404,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,99,4800,14,15,False,9600,30,6/10,0.6607142857142857
4.704087444413238,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,101,4800,6,15,False,9600,30,10/14,0.4107142857142857
2.799219405378439,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,101,4800,10,15,False,9600,30,6/14,0.4732142857142857
4.5277418138582,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,101,4800,14,15,False,9600,30,6/10,0.4375
5.103737605283575,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,102,4480,6,14,False,8960,28,10/14,0.5714285714285714
5.360900995862476,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,102,4480,10,14,False,8960,28,6/14,0.5
4.780466311347952,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,102,4480,14,14,False,8960,28,6/10,0.5
7.26788665136904,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,103,4800,6,15,False,9600,30,10/14,0.5178571428571428
8.15913251773541,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,103,4800,10,15,False,9600,30,6/14,0.625
7.896568084307387,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,103,4800,14,15,False,9600,30,6/10,0.9375
3.297408910239152,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,104,4800,6,15,False,9600,30,10/14,0.8660714285714286
2.6936866103538692,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,104,4800,10,15,False,9600,30,6/14,0.875
3.4256110743454595,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,104,4800,14,15,False,9600,30,6/10,0.5982142857142857
2.9997613918115356,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,105,4800,6,15,False,9600,30,10/14,0.7232142857142857
2.8442415545432316,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,105,4800,10,15,False,9600,30,6/14,0.6696428571428572
2.902773588995856,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,105,4800,14,15,False,9600,30,6/10,0.5446428571428572
4.353603884297677,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,106,4800,6,15,False,9600,30,10/14,0.6696428571428572
3.99009263260851,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,106,4800,10,15,False,9600,30,6/14,0.6517857142857143
4.015349875150893,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,106,4800,14,15,False,9600,30,6/10,0.6071428571428572
3.954100463511519,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,107,4800,6,15,False,9600,30,10/14,0.5892857142857143
4.264730119975242,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,107,4800,10,15,False,9600,30,6/14,0.5982142857142857
5.154645989666473,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,107,4800,14,15,False,9600,30,6/10,0.7857142857142857
5.209799214997392,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,108,4800,6,15,False,9600,30,10/14,0.5446428571428572
3.7125366377238214,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,108,4800,10,15,False,9600,30,6/14,0.5267857142857143
3.335578663535216,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,108,4800,14,15,False,9600,30,6/10,0.625
3.396458946930742,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,109,4800,6,15,False,9600,30,10/14,0.41964285714285715
3.2039918492056327,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,109,4800,10,15,False,9600,30,6/14,0.6517857142857143
3.311601063871449,post_hoc_label_independent_run_shift,64,LedoitWolf_assume_centered_after_trial_demeaning,False,3,109,4800,14,15,False,9600,30,6/10,0.6875
