subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
27,target_csp_ledoit_wolf,True,0.6889880952380952,0.375,0.6891891891891891,0.6176470588235294,0.75,74,participant
28,source_zero_shot,False,0.5357142857142857,0.08035714285714285,0.5333333333333333,0.21739130434782608,0.8636363636363636,90,participant
28,source_zero_shot,True,0.5486111111111112,0.09226190476190482,0.5128205128205128,0.19047619047619047,0.8888888888888888,78,participant
28,source_csp_target_lda_source_scaler,False,0.5223214285714286,0.3303571428571429,0.5222222222222223,0.391304347826087,0.6590909090909091,90,participant
28,source_csp_target_lda_source_scaler,True,0.5506944444444445,0.31785714285714295,0.5384615384615384,0.40476190476190477,0.6944444444444444,78,participant
28,target_csp_ledoit_wolf,False,0.6086309523809524,0.2678571428571429,0.6,0.5652173913043478,0.6363636363636364,90,participant
28,target_csp_ledoit_wolf,True,0.6256944444444446,0.2642857142857143,0.6282051282051282,0.5952380952380952,0.6666666666666666,78,participant
29,source_zero_shot,False,1.0,0.0,1.0,1.0,1.0,90,participant
29,source_zero_shot,True,1.0,0.0,1.0,1.0,1.0,74,participant
29,source_csp_target_lda_source_scaler,False,0.9330357142857143,0.1428571428571428,0.9333333333333333,0.9545454545454546,0.9130434782608695,90,participant
29,source_csp_target_lda_source_scaler,True,0.9206349206349206,0.16666666666666674,0.918918918918919,0.9411764705882353,0.9,74,participant
29,target_csp_ledoit_wolf,False,0.9776785714285715,0.1339285714285714,0.9777777777777777,0.9772727272727273,0.9782608695652174,90,participant
29,target_csp_ledoit_wolf,True,0.9583333333333334,0.25,0.972972972972973,0.9705882352941176,0.975,74,participant
30,source_zero_shot,False,0.5952380952380952,0.2142857142857143,0.6222222222222222,1.0,0.19047619047619047,90,participant
30,source_zero_shot,True,0.5793650793650794,0.16666666666666663,0.5945945945945946,1.0,0.16666666666666666,74,participant
30,source_csp_target_lda_source_scaler,False,0.6101190476190476,0.08928571428571441,0.6111111111111112,0.625,0.5952380952380952,90,participant
30,source_csp_target_lda_source_scaler,True,0.5992063492063492,0.15714285714285714,0.6081081081081081,0.5789473684210527,0.6388888888888888,74,participant
30,target_csp_ledoit_wolf,False,0.6101190476190477,0.4107142857142857,0.6111111111111112,0.625,0.5952380952380952,90,participant
30,target_csp_ledoit_wolf,True,0.6222222222222222,0.41666666666666674,0.6351351351351351,0.6578947368421053,0.6111111111111112,74,participant
31,source_zero_shot,False,0.5654761904761904,0.1696428571428571,0.5777777777777777,0.8260869565217391,0.3181818181818182,90,participant
31,source_zero_shot,True,0.5793650793650794,0.1428571428571428,0.5952380952380952,0.8181818181818182,0.35,84,participant
31,source_csp_target_lda_source_scaler,False,0.6086309523809524,0.2142857142857144,0.6111111111111112,0.5217391304347826,0.7045454545454546,90,participant
31,source_csp_target_lda_source_scaler,True,0.6250000000000001,0.27380952380952384,0.6190476190476191,0.5227272727272727,0.725,84,participant
