fold_balanced_accuracy_range,fold_balanced_accuracy_run_10,fold_balanced_accuracy_run_14,fold_balanced_accuracy_run_6,folds_above_chance_count,group_observational_unit,included_trial_count,model,out_of_fold_accuracy,out_of_fold_balanced_accuracy,out_of_fold_feet_recall,out_of_fold_fists_recall,out_of_fold_macro_f1,out_of_fold_roc_auc,out_of_fold_trial_count,out_of_fold_true_feet_predicted_feet,out_of_fold_true_feet_predicted_fists,out_of_fold_true_fists_predicted_feet,out_of_fold_true_fists_predicted_fists,primary_mean_fold_balanced_accuracy,qc_candidate_count,qc_sensitivity,subject
0.30000000000000004,0.5,0.5595238095238095,0.8,2,participant,33,csp_4_empirical,0.6363636363636364,0.6305147058823529,0.8235294117647058,0.4375,0.6192307692307693,0.6360294117647058,33,14,3,9,7,0.6198412698412699,9,True,102
0.2321428571428572,0.6160714285714286,0.3839285714285714,0.5446428571428572,2,participant,45,spectral_baseline_6,0.5111111111111111,0.5098814229249011,0.5652173913043478,0.45454545454545453,0.5089285714285714,0.5375494071146244,45,13,10,12,10,0.5148809523809524,13,False,103
0.1166666666666667,0.525,0.5333333333333333,0.41666666666666663,2,participant,32,spectral_baseline_6,0.5,0.5,0.5,0.5,0.5,0.4921875,32,8,8,8,8,0.4916666666666667,13,True,103
0.4196428571428572,0.625,0.9375,0.5178571428571428,3,participant,45,csp_4_empirical,0.6888888888888889,0.6936758893280632,0.4782608695652174,0.9090909090909091,0.6759259259259259,0.7114624505928854,45,11,12,2,20,0.6934523809523809,13,False,103
0.16666666666666652,0.75,0.8333333333333333,0.6666666666666667,3,participant,32,csp_4_empirical,0.75,0.75,0.5625,0.9375,0.7408906882591093,0.75,32,9,7,1,15,0.75,13,True,103
0.2232142857142858,0.7410714285714286,0.5178571428571428,0.6160714285714286,3,participant,45,spectral_baseline_6,0.6222222222222222,0.6215415019762847,0.6521739130434783,0.5909090909090909,0.6214745175655616,0.6343873517786561,45,15,8,9,13,0.625,7,False,104
0.16369047619047628,0.5166666666666667,0.44047619047619047,0.6041666666666667,2,participant,38,spectral_baseline_6,0.5263157894736842,0.5154061624649859,0.6190476190476191,0.4117647058823529,0.5142045454545454,0.607843137254902,38,13,8,10,7,0.520436507936508,7,True,104
0.2767857142857143,0.875,0.5982142857142857,0.8660714285714286,3,participant,45,csp_4_empirical,0.7777777777777778,0.7766798418972332,0.8260869565217391,0.7272727272727273,0.7767857142857142,0.8675889328063241,45,19,4,6,16,0.7797619047619048,7,False,104
0.30952380952380953,0.9,0.6071428571428572,0.9166666666666667,3,participant,38,csp_4_empirical,0.8157894736842105,0.8053221288515406,0.9047619047619048,0.7058823529411765,0.8093189964157705,0.8795518207282913,38,19,2,5,12,0.8079365079365081,7,True,104
0.1517857142857144,0.5982142857142857,0.7321428571428572,0.5803571428571428,3,participant,45,spectral_baseline_6,0.6444444444444445,0.6369047619047619,0.5238095238095238,0.75,0.6356275303643725,0.738095238095238,45,11,10,6,18,0.6369047619047619,5,False,105
0.13095238095238093,0.5625,0.6904761904761905,0.5595238095238095,3,participant,40,spectral_baseline_6,0.6,0.6,0.5,0.7,0.595959595959596,0.6825,40,10,10,6,14,0.6041666666666666,5,True,105
0.1785714285714285,0.6696428571428572,0.5446428571428572,0.7232142857142857,3,participant,45,csp_4_empirical,0.6444444444444445,0.6458333333333333,0.6666666666666666,0.625,0.6442687747035574,0.7242063492063492,45,14,7,9,15,0.6458333333333334,5,False,105
0.11011904761904767,0.7291666666666667,0.6904761904761905,0.6190476190476191,3,participant,40,csp_4_empirical,0.675,0.675,0.7,0.65,0.6747967479674797,0.7199999999999999,40,14,6,7,13,0.6795634920634921,5,True,105
0.0714285714285714,0.6071428571428572,0.6785714285714286,0.6785714285714286,3,participant,45,spectral_baseline_6,0.6444444444444445,0.6452569169960474,0.6818181818181818,0.6086956521739131,0.6442687747035574,0.549407114624506,45,15,7,9,14,0.6547619047619048,8,False,106
0.09999999999999998,0.7142857142857143,0.65,0.75,3,participant,37,spectral_baseline_6,0.6756756756756757,0.6754385964912281,0.6666666666666666,0.6842105263157895,0.6754385964912281,0.5789473684210527,37,12,6,6,13,0.7047619047619048,8,True,106
0.0625,0.6517857142857143,0.6071428571428572,0.6696428571428572,3,participant,45,csp_4_empirical,0.6444444444444445,0.6432806324110671,0.5909090909090909,0.6956521739130435,0.6428571428571428,0.7371541501976284,45,13,9,7,16,0.6428571428571429,8,False,106
0.15000000000000002,0.5,0.65,0.5833333333333333,2,participant,37,csp_4_empirical,0.5675675675675675,0.5657894736842105,0.5,0.631578947368421,0.5647058823529412,0.6929824561403509,37,9,9,7,12,0.5777777777777778,8,True,106
0.2053571428571429,0.4642857142857143,0.6517857142857143,0.6696428571428572,2,participant,45,spectral_baseline_6,0.6,0.5988142292490118,0.6521739130434783,0.5454545454545454,0.5982142857142857,0.6185770750988143,45,15,8,10,12,0.5952380952380953,6,False,107
0.14107142857142857,0.3875,0.5285714285714286,0.5208333333333333,2,participant,39,spectral_baseline_6,0.48717948717948717,0.4855263157894737,0.55,0.42105263157894735,0.48412698412698413,0.568421052631579,39,11,9,11,8,0.4789682539682539,6,True,107
0.1964285714285714,0.5982142857142857,0.7857142857142857,0.5892857142857143,3,participant,45,csp_4_empirical,0.6666666666666666,0.6640316205533596,0.782608695652174,0.5454545454545454,0.660633484162896,0.7233201581027668,45,18,5,10,12,0.6577380952380952,6,False,107
0.13749999999999996,0.55,0.5571428571428572,0.6875,3,participant,39,csp_4_empirical,0.5897435897435898,0.5907894736842105,0.55,0.631578947368421,0.5894736842105264,0.5973684210526315,39,11,9,7,12,0.5982142857142857,6,True,107
0.1964285714285714,0.6517857142857143,0.5446428571428572,0.7410714285714286,3,participant,45,spectral_baseline_6,0.6444444444444445,0.642292490118577,0.7391304347826086,0.5454545454545454,0.64,0.5553359683794467,45,17,6,10,12,0.6458333333333334,5,False,108
0.13988095238095244,0.7232142857142857,0.5833333333333333,0.6190476190476191,3,participant,40,spectral_baseline_6,0.65,0.6466165413533835,0.7142857142857143,0.5789473684210527,0.6464646464646464,0.631578947368421,40,15,6,8,11,0.6418650793650793,5,True,108
0.0982142857142857,0.5267857142857143,0.625,0.5446428571428572,3,participant,45,csp_4_empirical,0.5555555555555556,0.5533596837944664,0.6521739130434783,0.45454545454545453,0.55,0.5790513833992095,45,15,8,12,10,0.5654761904761906,5,False,108
0.07738095238095233,0.5892857142857143,0.6666666666666666,0.6190476190476191,3,participant,40,csp_4_empirical,0.625,0.6177944862155388,0.7619047619047619,0.47368421052631576,0.6131528046421664,0.5889724310776943,40,16,5,10,9,0.625,5,True,108
0.1964285714285714,0.4642857142857143,0.6071428571428572,0.6607142857142857,2,participant,45,spectral_baseline_6,0.5777777777777777,0.5760869565217391,0.5,0.6521739130434783,0.5744151319064211,0.5671936758893281,45,11,11,8,15,0.5773809523809524,7,False,109
0.3476190476190476,0.41428571428571426,0.7023809523809523,0.7619047619047619,2,participant,38,spectral_baseline_6,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.667590027700831,38,12,7,7,12,0.6261904761904761,7,True,109
0.26785714285714285,0.6517857142857143,0.6875,0.41964285714285715,2,participant,45,csp_4_empirical,0.5777777777777777,0.5760869565217391,0.5,0.6521739130434783,0.5744151319064211,0.6146245059288538,45,11,11,8,15,0.5863095238095238,7,False,109
0.130952380952381,0.44285714285714284,0.369047619047619,0.5,0,participant,38,csp_4_empirical,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.3684210526315789,0.41944444444444445,0.42105263157894735,38,9,10,12,7,0.4373015873015873,7,True,109
