subject,task,model,qc_sensitivity,fold,test_run,training_runs,balanced_accuracy,accuracy,macro_f1,roc_auc,left_recall,right_recall,true_left_predicted_left,true_left_predicted_right,true_right_predicted_left,true_right_predicted_right,trial_count
55,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.8035714285714286,0.8,0.8,0.8392857142857143,0.8571428571428571,0.75,6,1,2,6,15
55,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5982142857142857,0.6,0.5982142857142857,0.7321428571428571,0.625,0.5714285714285714,5,3,3,4,15
55,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.8214285714285714,0.625,0.7142857142857143,5,3,2,5,15
55,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.8035714285714286,0.8,0.8,0.8392857142857143,0.8571428571428571,0.75,6,1,2,6,15
55,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.6428571428571428,0.6666666666666666,0.6031746031746031,0.8571428571428571,1.0,0.2857142857142857,8,0,5,2,15
55,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,7,15
55,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.7232142857142857,0.7333333333333333,0.7222222222222222,0.8392857142857143,0.5714285714285714,0.875,4,3,1,7,15
55,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.6428571428571428,0.6666666666666666,0.6031746031746031,0.8571428571428571,1.0,0.2857142857142857,8,0,5,2,15
55,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,7,15
55,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.7232142857142857,0.7333333333333333,0.7222222222222222,0.8392857142857143,0.5714285714285714,0.875,4,3,1,7,15
56,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.19642857142857142,0.2,0.19642857142857142,0.16071428571428575,0.14285714285714285,0.25,1,6,6,2,15
56,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.48214285714285715,0.4666666666666667,0.4444444444444444,0.3928571428571429,0.7142857142857143,0.25,5,2,6,2,15
56,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5178571428571428,0.5333333333333333,0.49760765550239233,0.39285714285714285,0.75,0.2857142857142857,6,2,5,2,15
56,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.24285714285714285,0.25,0.24475524475524477,0.1142857142857143,0.2857142857142857,0.2,2,5,4,1,12
56,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5,0.5,0.4375,0.6388888888888888,0.8333333333333334,0.16666666666666666,5,1,5,1,12
56,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.2589285714285714,0.26666666666666666,0.25339366515837103,0.33928571428571425,0.375,0.14285714285714285,3,5,6,1,15
56,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.9285714285714286,0.9333333333333333,0.9321266968325792,0.9821428571428572,0.8571428571428571,1.0,6,1,0,8,15
56,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.8125,0.8,0.7963800904977376,0.9821428571428572,1.0,0.625,7,0,3,5,15
56,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.75,0.7333333333333333,0.7222222222222222,0.9107142857142857,0.5,1.0,4,4,0,7,15
56,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.8285714285714285,0.8333333333333334,0.8285714285714285,0.9428571428571428,0.8571428571428571,0.8,6,1,1,4,12
56,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.8333333333333333,0.8333333333333334,0.8285714285714285,0.9722222222222223,1.0,0.6666666666666666,6,0,2,4,12
56,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.6875,0.6666666666666666,0.6411483253588517,0.9464285714285714,0.375,1.0,3,5,0,7,15
57,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.7232142857142857,0.7333333333333333,0.7222222222222222,0.8035714285714286,0.875,0.5714285714285714,7,1,3,4,15
57,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6160714285714286,0.6,0.5833333333333333,0.6071428571428571,0.375,0.8571428571428571,3,5,1,6,15
57,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4642857142857143,0.4666666666666667,0.4642857142857143,0.5535714285714286,0.5,0.42857142857142855,4,4,4,3,15
57,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6000000000000001,0.6,0.5833333333333333,0.72,0.8,0.4,4,1,3,2,10
57,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5178571428571428,0.5,0.5714285714285714,4,4,3,4,15
57,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.45238095238095233,0.46153846153846156,0.4484848484848485,0.5238095238095238,0.5714285714285714,0.3333333333333333,4,3,4,2,13
57,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.3482142857142857,0.3333333333333333,0.3055555555555555,0.21428571428571425,0.125,0.5714285714285714,1,7,3,4,15
57,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.48214285714285715,0.4666666666666667,0.4444444444444444,0.625,0.25,0.7142857142857143,2,6,2,5,15
57,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5803571428571428,0.6,0.55,0.6785714285714286,0.875,0.2857142857142857,7,1,5,2,15
57,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.3,0.3,0.23076923076923078,0.16000000000000003,0.0,0.6,0,5,2,3,10
57,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5625,0.5333333333333333,0.4444444444444444,0.48214285714285715,0.125,1.0,1,7,0,7,15
57,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5,0.5384615384615384,0.35,0.49999999999999994,1.0,0.0,7,0,6,0,13
58,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.6785714285714285,0.625,0.2857142857142857,5,3,5,2,15
58,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5178571428571428,0.5333333333333333,0.49760765550239233,0.5178571428571428,0.75,0.2857142857142857,6,2,5,2,15
58,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4732142857142857,0.4666666666666667,0.4642857142857143,0.625,0.375,0.5714285714285714,3,5,3,4,15
58,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.625,0.625,0.2857142857142857,5,3,5,2,15
58,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.675,0.6666666666666666,0.6666666666666666,0.75,0.6,0.75,3,2,1,3,9
58,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5,0.5,0.49743589743589745,0.5833333333333333,0.5,0.5,4,4,3,3,14
58,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.4666666666666667,0.3181818181818182,0.5357142857142857,0.0,1.0,0,8,0,7,15
58,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.49107142857142855,0.4666666666666667,0.4,0.4107142857142857,0.125,0.8571428571428571,1,7,1,6,15
58,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5714285714285714,0.6,0.48863636363636365,0.8392857142857142,1.0,0.14285714285714285,8,0,6,1,15
58,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5625,0.5333333333333333,0.4444444444444444,0.625,0.125,1.0,1,7,0,7,15
58,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5,0.4444444444444444,0.3076923076923077,0.7000000000000001,0.0,1.0,0,5,0,4,9
58,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.6666666666666666,0.7142857142857143,0.65,0.9375,1.0,0.3333333333333333,8,0,4,2,14
59,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5803571428571428,0.6,0.55,0.5714285714285714,0.875,0.2857142857142857,7,1,5,2,15
59,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.20535714285714285,0.2,0.19642857142857142,0.21428571428571427,0.125,0.2857142857142857,1,7,5,2,15
59,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4732142857142857,0.4666666666666667,0.4642857142857143,0.5535714285714286,0.375,0.5714285714285714,3,5,3,4,15
59,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6904761904761905,0.6923076923076923,0.6904761904761905,0.6190476190476191,0.7142857142857143,0.6666666666666666,5,2,2,4,13
59,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.625,0.6428571428571429,0.625668449197861,0.5,0.75,0.5,6,2,3,3,14
59,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.41666666666666663,0.4,0.4,0.5833333333333333,0.3333333333333333,0.5,2,4,2,2,10
59,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.4375,0.4666666666666667,0.3181818181818182,0.49999999999999994,0.875,0.0,7,1,7,0,15
59,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5357142857142857,0.625,0.42857142857142855,5,3,4,3,15
59,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.48214285714285715,0.4666666666666667,0.4444444444444444,0.39285714285714285,0.25,0.7142857142857143,2,6,2,5,15
59,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.46153846153846156,0.3157894736842105,0.6428571428571429,0.0,1.0,0,7,0,6,13
59,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5416666666666666,0.5714285714285714,0.5333333333333333,0.4166666666666667,0.75,0.3333333333333333,6,2,4,2,14
59,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5416666666666666,0.5,0.4949494949494949,0.6666666666666666,0.3333333333333333,0.75,2,4,1,3,10
60,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5178571428571429,0.42857142857142855,0.625,3,4,3,5,15
60,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.6785714285714286,0.6666666666666666,0.660633484162896,0.7857142857142857,0.5,0.8571428571428571,4,4,1,6,15
60,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.8035714285714286,0.8,0.8,0.7678571428571428,0.75,0.8571428571428571,6,2,1,6,15
60,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5892857142857143,0.42857142857142855,0.625,3,4,3,5,15
60,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6309523809523809,0.6153846153846154,0.606060606060606,0.7380952380952382,0.42857142857142855,0.8333333333333334,3,4,1,5,13
60,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7666666666666667,0.8,0.6666666666666666,4,1,2,4,11
60,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.7857142857142857,0.8,0.784688995215311,0.9107142857142858,0.5714285714285714,1.0,4,3,0,8,15
60,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.6607142857142857,0.6666666666666666,0.660633484162896,0.8035714285714286,0.75,0.5714285714285714,6,2,3,4,15
60,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.8660714285714286,0.8666666666666667,0.8660714285714286,0.875,0.875,0.8571428571428571,7,1,1,6,15
60,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.8571428571428572,0.8666666666666667,0.8611111111111112,1.0,0.7142857142857143,1.0,5,2,0,8,15
60,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5595238095238095,0.5384615384615384,0.5125,0.7142857142857143,0.2857142857142857,0.8333333333333334,2,5,1,5,13
60,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.9166666666666667,0.9090909090909091,0.9090909090909091,1.0,1.0,0.8333333333333334,5,0,1,5,11
61,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.3571428571428571,0.2857142857142857,0.625,2,5,3,5,15
61,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.39285714285714285,0.375,0.2857142857142857,3,5,5,2,15
61,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4017857142857143,0.4,0.4,0.4642857142857143,0.42857142857142855,0.375,3,4,5,3,15
61,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.35714285714285715,0.2857142857142857,0.625,2,5,3,5,15
61,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.3392857142857143,0.375,0.2857142857142857,3,5,5,2,15
61,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.35416666666666663,0.35714285714285715,0.35384615384615387,0.375,0.3333333333333333,0.375,2,4,5,3,14
61,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5446428571428572,0.5333333333333333,0.5248868778280543,0.5178571428571429,0.7142857142857143,0.375,5,2,5,3,15
61,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.7321428571428572,0.7333333333333333,0.7321428571428572,0.7142857142857142,0.75,0.7142857142857143,6,2,2,5,15
61,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.7142857142857143,0.625,5,2,3,5,15
61,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.6785714285714286,0.6666666666666666,0.660633484162896,0.5714285714285715,0.8571428571428571,0.5,6,1,4,4,15
61,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.6607142857142857,0.6666666666666666,0.660633484162896,0.8035714285714286,0.75,0.5714285714285714,6,2,3,4,15
61,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.6458333333333333,0.6428571428571429,0.641025641025641,0.7916666666666666,0.6666666666666666,0.625,4,2,3,5,14
62,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.6428571428571428,0.6666666666666666,0.6031746031746031,0.6964285714285714,0.2857142857142857,1.0,2,5,0,8,15
62,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5803571428571428,0.6,0.55,0.6785714285714286,0.875,0.2857142857142857,7,1,5,2,15
62,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6607142857142857,0.6666666666666666,0.660633484162896,0.7142857142857142,0.75,0.5714285714285714,6,2,3,4,15
62,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6,0.6363636363636364,0.5416666666666666,0.39999999999999997,0.2,1.0,1,4,0,6,11
62,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5416666666666666,0.5,0.4949494949494949,0.625,0.75,0.3333333333333333,3,1,4,2,10
62,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.4017857142857143,0.4,0.4,0.39285714285714285,0.375,0.42857142857142855,3,5,4,3,15
62,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,1.0,1.0,1.0,1.0,1.0,1.0,7,0,0,8,15
62,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.9285714285714286,0.9333333333333333,0.9321266968325792,1.0,1.0,0.8571428571428571,8,0,1,6,15
62,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.9375,0.9333333333333333,0.9333333333333333,1.0,0.875,1.0,7,1,0,7,15
62,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.9,0.9090909090909091,0.905982905982906,1.0,0.8,1.0,4,1,0,6,11
62,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,1.0,1.0,1.0,1.0,1.0,1.0,4,0,0,6,10
62,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.8035714285714286,0.8,0.8,0.8214285714285714,0.75,0.8571428571428571,6,2,1,6,15
63,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4464285714285714,0.4666666666666667,0.4,0.5357142857142857,0.14285714285714285,0.75,1,6,2,6,15
63,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5803571428571428,0.6,0.55,0.7321428571428571,0.2857142857142857,0.875,2,5,1,7,15
63,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6517857142857143,0.6666666666666666,0.6411483253588517,0.6964285714285714,0.875,0.42857142857142855,7,1,4,3,15
63,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.3333333333333333,0.3076923076923077,0.23529411764705882,0.42857142857142855,0.0,0.6666666666666666,0,7,2,4,13
63,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5,0.4166666666666667,0.29411764705882354,0.5428571428571429,0.0,1.0,0,7,0,5,12
63,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.7,0.7272727272727273,0.6857142857142857,0.4,1.0,0.4,6,0,3,2,11
63,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.375,0.4,0.2857142857142857,0.4107142857142857,0.0,0.75,0,7,2,6,15
63,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.75,0.7333333333333333,0.7222222222222222,0.7678571428571428,1.0,0.5,7,0,4,4,15
63,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5982142857142857,0.6,0.5982142857142857,0.6785714285714286,0.625,0.5714285714285714,5,3,3,4,15
63,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5833333333333334,0.6153846153846154,0.5112781954887218,0.9047619047619048,1.0,0.16666666666666666,7,0,5,1,13
63,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.7571428571428571,0.75,0.7482517482517483,0.7714285714285714,0.7142857142857143,0.8,5,2,1,4,12
63,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.2833333333333333,0.2727272727272727,0.26666666666666666,0.36666666666666664,0.16666666666666666,0.4,1,5,3,2,11
64,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.5714285714285714,4,3,3,4,14
64,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.8571428571428572,0.8571428571428571,0.8541666666666667,0.8367346938775511,0.7142857142857143,1.0,5,2,0,7,14
64,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4285714285714286,0.42857142857142855,0.37777777777777777,0.673469387755102,0.7142857142857143,0.14285714285714285,5,2,6,1,14
64,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.7142857142857142,0.7142857142857143,0.7083333333333333,0.7346938775510203,0.5714285714285714,0.8571428571428571,4,3,1,6,14
64,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.7738095238095238,0.7692307692307693,0.7692307692307693,0.8571428571428572,0.7142857142857143,0.8333333333333334,5,2,1,5,13
64,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.4571428571428572,0.5,0.4375,0.6857142857142857,0.7142857142857143,0.2,5,2,4,1,12
64,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.5,0.3333333333333333,0.4693877551020408,1.0,0.0,7,0,7,0,14
64,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.7142857142857143,0.7142857142857143,0.6888888888888889,0.8367346938775511,0.42857142857142855,1.0,3,4,0,7,14
64,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.4285714285714286,0.5714285714285714,0.0,4,3,7,0,14
64,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5,0.3333333333333333,0.6122448979591837,1.0,0.0,7,0,7,0,14
64,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.7023809523809523,0.6923076923076923,0.6904761904761905,0.7619047619047619,0.5714285714285714,0.8333333333333334,4,3,1,5,13
64,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.21428571428571427,0.25,0.2,0.4285714285714286,0.42857142857142855,0.0,3,4,5,0,12
65,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4464285714285714,0.4666666666666667,0.4,0.4642857142857143,0.75,0.14285714285714285,6,2,6,1,15
65,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.4107142857142857,0.4,0.3891402714932127,0.3392857142857143,0.25,0.5714285714285714,2,6,3,4,15
65,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4642857142857143,0.4666666666666667,0.4642857142857143,0.39285714285714285,0.5,0.42857142857142855,4,4,4,3,15
65,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6666666666666667,0.6666666666666666,0.6571428571428571,0.7500000000000001,0.8333333333333334,0.5,5,1,3,3,12
65,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.775,0.7777777777777778,0.775,0.85,0.8,0.75,4,1,1,3,9
65,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.7083333333333333,0.7142857142857143,0.7083333333333333,0.8333333333333334,0.75,0.6666666666666666,3,1,1,2,7
65,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5178571428571428,0.5333333333333333,0.49760765550239233,0.5535714285714286,0.75,0.2857142857142857,6,2,5,2,15
65,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5982142857142857,0.6,0.5982142857142857,0.5714285714285714,0.625,0.5714285714285714,5,3,3,4,15
65,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5535714285714286,0.5,0.5714285714285714,4,4,3,4,15
65,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5833333333333334,0.5833333333333334,0.4957983193277311,0.638888888888889,1.0,0.16666666666666666,6,0,5,1,12
65,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.575,0.5555555555555556,0.55,0.85,0.4,0.75,2,3,1,3,9
65,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.7083333333333333,0.7142857142857143,0.7083333333333333,0.8333333333333333,0.75,0.6666666666666666,3,1,1,2,7
66,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.6160714285714286,0.6,0.5833333333333333,0.625,0.8571428571428571,0.375,6,1,5,3,15
66,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5357142857142857,0.625,0.42857142857142855,5,3,4,3,15
66,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.6071428571428572,0.5714285714285714,0.5,4,3,4,4,15
66,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6142857142857143,0.5833333333333334,0.5804195804195804,0.7714285714285715,0.8,0.42857142857142855,4,1,4,3,12
66,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.42857142857142855,0.42857142857142855,0.41666666666666663,0.5306122448979592,0.5714285714285714,0.2857142857142857,4,3,5,2,14
66,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.6964285714285714,0.42857142857142855,0.625,3,4,3,5,15
66,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.6428571428571428,0.6666666666666666,0.6031746031746031,0.5535714285714286,0.2857142857142857,1.0,2,5,0,8,15
66,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.5357142857142857,0.625,0.2857142857142857,5,3,5,2,15
66,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.26785714285714285,0.2857142857142857,0.375,2,5,5,3,15
66,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.7,0.75,0.6974789915966386,0.6,0.4,1.0,2,3,0,7,12
66,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5,0.5,0.47593582887700536,0.6326530612244898,0.7142857142857143,0.2857142857142857,5,2,5,2,14
66,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.4285714285714285,0.42857142857142855,0.625,3,4,3,5,15
67,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.46428571428571425,0.625,0.2857142857142857,5,3,5,2,15
67,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5178571428571429,0.5714285714285714,0.5,4,3,4,4,15
67,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5,0.5333333333333333,0.34782608695652173,0.48214285714285715,0.0,1.0,0,7,0,8,15
67,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5,0.5,0.3333333333333333,0.5714285714285714,0.0,1.0,0,7,0,7,14
67,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.4857142857142857,0.5,0.4857142857142857,0.4571428571428572,0.4,0.5714285714285714,2,3,3,4,12
67,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.6309523809523809,0.6153846153846154,0.606060606060606,0.5714285714285714,0.8333333333333334,0.42857142857142855,5,1,4,3,13
67,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5446428571428572,0.5333333333333333,0.5248868778280543,0.5535714285714286,0.375,0.7142857142857143,3,5,2,5,15
67,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.4464285714285714,0.5714285714285714,0.5,4,3,4,4,15
67,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5535714285714286,0.5333333333333333,0.49760765550239233,0.5178571428571429,0.8571428571428571,0.25,6,1,6,2,15
67,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5,0.3333333333333333,0.6122448979591837,0.0,1.0,0,7,0,7,14
67,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.4714285714285714,0.4166666666666667,0.37777777777777777,0.6,0.8,0.14285714285714285,4,1,6,1,12
67,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5714285714285714,0.5384615384615384,0.4583333333333333,0.35714285714285715,1.0,0.14285714285714285,6,0,6,1,13
68,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5089285714285714,0.5333333333333333,0.4444444444444444,0.4464285714285714,0.875,0.14285714285714285,7,1,6,1,15
