accuracy,balanced_accuracy,feet_recall,fists_recall,fold,macro_f1,model,qc_sensitivity,roc_auc,subject,test_run,training_runs,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists
0.9333333333333333,0.9375,1.0,0.875,1,0.9333333333333333,csp_4_empirical,False,1.0,70,6,10/14,15,7,0,1,7
0.9333333333333333,0.9285714285714286,0.8571428571428571,1.0,2,0.9321266968325792,csp_4_empirical,False,1.0,70,10,6/14,15,6,1,0,8
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,False,1.0,70,14,6/10,15,8,0,0,7
1.0,1.0,1.0,1.0,1,1.0,csp_4_empirical,True,1.0,70,6,10/14,12,5,0,0,7
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,70,10,6/14,13,6,0,0,7
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,True,1.0,70,14,6/10,11,6,0,0,5
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,1,0.660633484162896,spectral_baseline_6,False,0.8392857142857143,71,6,10/14,15,4,3,2,6
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,2,0.7222222222222222,spectral_baseline_6,False,0.8928571428571428,71,10,6/14,15,4,3,1,7
0.8,0.7946428571428572,0.875,0.7142857142857143,3,0.7963800904977376,spectral_baseline_6,False,0.9285714285714286,71,14,6/10,15,7,1,2,5
0.7,0.7083333333333333,0.75,0.6666666666666666,1,0.696969696969697,spectral_baseline_6,True,0.8333333333333334,71,6,10/14,10,3,1,2,4
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,2,0.7222222222222222,spectral_baseline_6,True,0.7321428571428571,71,10,6/14,15,4,3,1,7
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,3,0.8333333333333334,spectral_baseline_6,True,0.9444444444444444,71,14,6/10,12,5,1,1,5
0.9333333333333333,0.9375,1.0,0.875,1,0.9333333333333333,csp_4_empirical,False,0.9642857142857143,71,6,10/14,15,7,0,1,7
0.8666666666666667,0.875,1.0,0.75,2,0.8660714285714286,csp_4_empirical,False,0.9642857142857143,71,10,6/14,15,7,0,2,6
0.8,0.7857142857142857,1.0,0.5714285714285714,3,0.784688995215311,csp_4_empirical,False,0.9464285714285715,71,14,6/10,15,8,0,3,4
0.9,0.9166666666666667,1.0,0.8333333333333334,1,0.898989898989899,csp_4_empirical,True,0.9583333333333334,71,6,10/14,10,4,0,1,5
0.8,0.8035714285714286,0.8571428571428571,0.75,2,0.8,csp_4_empirical,True,0.8928571428571428,71,10,6/14,15,6,1,2,6
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,True,1.0,71,14,6/10,12,6,0,0,6
1.0,1.0,1.0,1.0,1,1.0,spectral_baseline_6,False,1.0,72,6,10/14,14,7,0,0,7
0.9285714285714286,0.9285714285714286,0.8571428571428571,1.0,2,0.9282051282051282,spectral_baseline_6,False,1.0,72,10,6/14,14,6,1,0,7
1.0,1.0,1.0,1.0,3,1.0,spectral_baseline_6,False,1.0,72,14,6/10,14,7,0,0,7
1.0,1.0,1.0,1.0,1,1.0,spectral_baseline_6,True,1.0,72,6,10/14,11,7,0,0,4
1.0,1.0,1.0,1.0,2,1.0,spectral_baseline_6,True,1.0,72,10,6/14,12,6,0,0,6
1.0,1.0,1.0,1.0,3,1.0,spectral_baseline_6,True,1.0,72,14,6/10,8,5,0,0,3
1.0,1.0,1.0,1.0,1,1.0,csp_4_empirical,False,1.0,72,6,10/14,14,7,0,0,7
0.9285714285714286,0.9285714285714286,0.8571428571428571,1.0,2,0.9282051282051282,csp_4_empirical,False,1.0,72,10,6/14,14,6,1,0,7
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,False,1.0,72,14,6/10,14,7,0,0,7
1.0,1.0,1.0,1.0,1,1.0,csp_4_empirical,True,1.0,72,6,10/14,11,7,0,0,4
0.9166666666666666,0.9166666666666667,0.8333333333333334,1.0,2,0.916083916083916,csp_4_empirical,True,1.0,72,10,6/14,12,5,1,0,6
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,True,1.0,72,14,6/10,8,5,0,0,3
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,1,0.5625,spectral_baseline_6,False,0.5714285714285714,73,6,10/14,14,5,2,4,3
0.6428571428571429,0.6428571428571428,0.8571428571428571,0.42857142857142855,2,0.625668449197861,spectral_baseline_6,False,0.6326530612244898,73,10,6/14,14,6,1,4,3
0.5714285714285714,0.5714285714285714,0.2857142857142857,0.8571428571428571,3,0.5333333333333333,spectral_baseline_6,False,0.7959183673469388,73,14,6/10,14,2,5,1,6
0.5833333333333334,0.5833333333333333,0.6666666666666666,0.5,1,0.5804195804195804,spectral_baseline_6,True,0.5555555555555556,73,6,10/14,12,4,2,3,3
0.6923076923076923,0.6904761904761905,0.7142857142857143,0.6666666666666666,2,0.6904761904761905,spectral_baseline_6,True,0.7142857142857143,73,10,6/14,13,5,2,2,4
0.5555555555555556,0.6,0.2,1.0,3,0.5,spectral_baseline_6,True,0.9,73,14,6/10,9,1,4,0,4
0.8571428571428571,0.8571428571428572,1.0,0.7142857142857143,1,0.8541666666666667,csp_4_empirical,False,1.0,73,6,10/14,14,7,0,2,5
0.7857142857142857,0.7857142857142857,0.5714285714285714,1.0,2,0.7754010695187166,csp_4_empirical,False,0.8163265306122449,73,10,6/14,14,4,3,0,7
0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3,0.8571428571428571,csp_4_empirical,False,0.8979591836734695,73,14,6/10,14,6,1,1,6
0.5,0.5,0.6666666666666666,0.3333333333333333,1,0.4857142857142857,csp_4_empirical,True,0.7777777777777778,73,6,10/14,12,4,2,4,2
0.6923076923076923,0.7142857142857143,0.42857142857142855,1.0,2,0.675,csp_4_empirical,True,0.8095238095238095,73,10,6/14,13,3,4,0,6
0.7777777777777778,0.775,0.8,0.75,3,0.775,csp_4_empirical,True,0.7,73,14,6/10,9,4,1,1,3
0.6428571428571429,0.6428571428571428,0.7142857142857143,0.5714285714285714,1,0.641025641025641,spectral_baseline_6,False,0.489795918367347,74,6,10/14,14,5,2,3,4
0.35714285714285715,0.35714285714285715,0.7142857142857143,0.0,2,0.2631578947368421,spectral_baseline_6,False,0.326530612244898,74,10,6/14,14,5,2,7,0
0.6428571428571429,0.6428571428571428,0.8571428571428571,0.42857142857142855,3,0.625668449197861,spectral_baseline_6,False,0.5510204081632653,74,14,6/10,14,6,1,4,3
0.5833333333333334,0.5857142857142856,0.6,0.5714285714285714,1,0.5804195804195804,spectral_baseline_6,True,0.5428571428571428,74,6,10/14,12,3,2,3,4
0.3333333333333333,0.37142857142857144,0.6,0.14285714285714285,2,0.3142857142857143,spectral_baseline_6,True,0.19999999999999998,74,10,6/14,12,3,2,6,1
0.5454545454545454,0.5666666666666667,0.8,0.3333333333333333,3,0.5299145299145299,spectral_baseline_6,True,0.5333333333333333,74,14,6/10,11,4,1,4,2
0.5,0.5,0.0,1.0,1,0.3333333333333333,csp_4_empirical,False,0.6326530612244898,74,6,10/14,14,0,7,0,7
0.5,0.5,1.0,0.0,2,0.3333333333333333,csp_4_empirical,False,0.26530612244897955,74,10,6/14,14,7,0,7,0
0.5,0.5,0.8571428571428571,0.14285714285714285,3,0.4269005847953216,csp_4_empirical,False,0.5306122448979592,74,14,6/10,14,6,1,6,1
0.3333333333333333,0.4,0.8,0.0,1,0.25,csp_4_empirical,True,0.5714285714285715,74,6,10/14,12,4,1,7,0
0.5833333333333334,0.5,0.0,1.0,2,0.3684210526315789,csp_4_empirical,True,0.8571428571428572,74,10,6/14,12,0,5,0,7
0.45454545454545453,0.5,1.0,0.0,3,0.3125,csp_4_empirical,True,0.33333333333333337,74,14,6/10,11,5,0,6,0
0.7333333333333333,0.7321428571428572,0.75,0.7142857142857143,1,0.7321428571428572,spectral_baseline_6,False,0.7857142857142858,75,6,10/14,15,6,2,2,5
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,2,0.5248868778280543,spectral_baseline_6,False,0.4642857142857143,75,10,6/14,15,5,3,4,3
0.8,0.7857142857142857,1.0,0.5714285714285714,3,0.784688995215311,spectral_baseline_6,False,0.8035714285714285,75,14,6/10,15,8,0,3,4
0.6,0.6,0.6,0.6,1,0.6,spectral_baseline_6,True,0.72,75,6,10/14,10,3,2,2,3
0.4,0.39285714285714285,0.5,0.2857142857142857,2,0.3891402714932127,spectral_baseline_6,True,0.41071428571428575,75,10,6/14,15,4,4,5,2
0.6153846153846154,0.6309523809523809,0.8333333333333334,0.42857142857142855,3,0.606060606060606,spectral_baseline_6,True,0.7619047619047619,75,14,6/10,13,5,1,4,3
0.8,0.8035714285714286,0.75,0.8571428571428571,1,0.8,csp_4_empirical,False,0.8571428571428571,75,6,10/14,15,6,2,1,6
0.4666666666666667,0.4642857142857143,0.5,0.42857142857142855,2,0.4642857142857143,csp_4_empirical,False,0.4285714285714286,75,10,6/14,15,4,4,4,3
0.8,0.8035714285714286,0.75,0.8571428571428571,3,0.8,csp_4_empirical,False,0.7857142857142857,75,14,6/10,15,6,2,1,6
0.7,0.7,0.6,0.8,1,0.696969696969697,csp_4_empirical,True,0.92,75,6,10/14,10,3,2,1,4
0.4666666666666667,0.4642857142857143,0.5,0.42857142857142855,2,0.4642857142857143,csp_4_empirical,True,0.4285714285714286,75,10,6/14,15,4,4,4,3
0.46153846153846156,0.45238095238095233,0.3333333333333333,0.5714285714285714,3,0.4484848484848485,csp_4_empirical,True,0.5952380952380952,75,14,6/10,13,2,4,3,4
0.6428571428571429,0.6428571428571428,0.2857142857142857,1.0,1,0.5906432748538011,spectral_baseline_6,False,0.4489795918367347,76,6,10/14,14,2,5,0,7
0.6428571428571429,0.6428571428571428,0.5714285714285714,0.7142857142857143,2,0.641025641025641,spectral_baseline_6,False,0.7346938775510203,76,10,6/14,14,4,3,2,5
0.5,0.5,0.7142857142857143,0.2857142857142857,3,0.47593582887700536,spectral_baseline_6,False,0.3673469387755102,76,14,6/10,14,5,2,5,2
0.5384615384615384,0.5714285714285714,0.14285714285714285,1.0,1,0.4583333333333333,spectral_baseline_6,True,0.5476190476190477,76,6,10/14,13,1,6,0,6
0.7777777777777778,0.75,0.8333333333333334,0.6666666666666666,2,0.75,spectral_baseline_6,True,0.6666666666666667,76,10,6/14,9,5,1,1,2
0.5,0.5416666666666666,0.75,0.3333333333333333,3,0.4949494949494949,spectral_baseline_6,True,0.5,76,14,6/10,10,3,1,4,2
0.5,0.5,0.0,1.0,1,0.3333333333333333,csp_4_empirical,False,0.7959183673469387,76,6,10/14,14,0,7,0,7
0.5,0.5,0.14285714285714285,0.8571428571428571,2,0.4269005847953216,csp_4_empirical,False,0.5714285714285714,76,10,6/14,14,1,6,1,6
0.5,0.5,0.5714285714285714,0.42857142857142855,3,0.49743589743589745,csp_4_empirical,False,0.42857142857142855,76,14,6/10,14,4,3,4,3
0.46153846153846156,0.5,0.0,1.0,1,0.3157894736842105,csp_4_empirical,True,0.8571428571428572,76,6,10/14,13,0,7,0,6
0.8888888888888888,0.8333333333333333,1.0,0.6666666666666666,2,0.8615384615384616,csp_4_empirical,True,0.888888888888889,76,10,6/14,9,6,0,1,2
0.6,0.625,0.75,0.5,3,0.6,csp_4_empirical,True,0.5833333333333334,76,14,6/10,10,3,1,3,3
0.3333333333333333,0.3392857142857143,0.25,0.42857142857142855,1,0.33035714285714285,spectral_baseline_6,False,0.3035714285714286,77,6,10/14,15,2,6,4,3
0.4,0.4107142857142857,0.25,0.5714285714285714,2,0.3891402714932127,spectral_baseline_6,False,0.3392857142857143,77,10,6/14,15,2,6,3,4
0.4666666666666667,0.49107142857142855,0.8571428571428571,0.125,3,0.4,spectral_baseline_6,False,0.3928571428571428,77,14,6/10,15,6,1,7,1
0.21428571428571427,0.20833333333333331,0.25,0.16666666666666666,1,0.21025641025641026,spectral_baseline_6,True,0.24999999999999997,77,6,10/14,14,2,6,5,1
0.4,0.4107142857142857,0.25,0.5714285714285714,2,0.3891402714932127,spectral_baseline_6,True,0.28571428571428575,77,10,6/14,15,2,6,3,4
0.5,0.5416666666666667,0.8333333333333334,0.25,3,0.47593582887700536,spectral_baseline_6,True,0.3541666666666667,77,14,6/10,14,5,1,6,2
0.5333333333333333,0.5,1.0,0.0,1,0.34782608695652173,csp_4_empirical,False,0.3392857142857143,77,6,10/14,15,8,0,7,0
0.4,0.41964285714285715,0.125,0.7142857142857143,2,0.354066985645933,csp_4_empirical,False,0.4642857142857143,77,10,6/14,15,1,7,2,5
0.3333333333333333,0.3392857142857143,0.42857142857142855,0.25,3,0.33035714285714285,csp_4_empirical,False,0.35714285714285715,77,14,6/10,15,3,4,6,2
0.5714285714285714,0.5,1.0,0.0,1,0.36363636363636365,csp_4_empirical,True,0.2708333333333333,77,6,10/14,14,8,0,6,0
0.3333333333333333,0.3482142857142857,0.125,0.5714285714285714,2,0.3055555555555555,csp_4_empirical,True,0.48214285714285715,77,10,6/14,15,1,7,3,4
0.42857142857142855,0.4583333333333333,0.6666666666666666,0.25,3,0.41666666666666663,csp_4_empirical,True,0.4791666666666667,77,14,6/10,14,4,2,6,2
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,1,0.7321428571428572,spectral_baseline_6,False,0.7142857142857143,78,6,10/14,15,5,2,2,6
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,2,0.6666666666666666,spectral_baseline_6,False,0.5714285714285714,78,10,6/14,15,5,3,2,5
0.6,0.5982142857142857,0.625,0.5714285714285714,3,0.5982142857142857,spectral_baseline_6,False,0.75,78,14,6/10,15,5,3,3,4
0.5714285714285714,0.625,0.25,1.0,1,0.5333333333333333,spectral_baseline_6,True,0.8333333333333334,78,6,10/14,7,1,3,0,3
0.6153846153846154,0.6190476190476191,0.6666666666666666,0.5714285714285714,2,0.6153846153846154,spectral_baseline_6,True,0.6428571428571428,78,10,6/14,13,4,2,3,4
0.5,0.5,0.7142857142857143,0.2857142857142857,3,0.47593582887700536,spectral_baseline_6,True,0.6530612244897959,78,14,6/10,14,5,2,5,2
0.6,0.6160714285714286,0.8571428571428571,0.375,1,0.5833333333333333,csp_4_empirical,False,0.39285714285714285,78,6,10/14,15,6,1,5,3
0.4,0.41964285714285715,0.125,0.7142857142857143,2,0.354066985645933,csp_4_empirical,False,0.4285714285714286,78,10,6/14,15,1,7,2,5
0.4666666666666667,0.4464285714285714,0.75,0.14285714285714285,3,0.4,csp_4_empirical,False,0.44642857142857145,78,14,6/10,15,6,2,6,1
0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,1,0.7083333333333333,csp_4_empirical,True,0.6666666666666667,78,6,10/14,7,3,1,1,2
0.3076923076923077,0.2857142857142857,0.0,0.5714285714285714,2,0.23529411764705882,csp_4_empirical,True,0.35714285714285715,78,10,6/14,13,0,6,3,4
0.5,0.5,0.8571428571428571,0.14285714285714285,3,0.4269005847953216,csp_4_empirical,True,0.42857142857142855,78,14,6/10,14,6,1,6,1
0.3333333333333333,0.35714285714285715,0.0,0.7142857142857143,1,0.25,spectral_baseline_6,False,0.5357142857142858,79,6,10/14,15,0,8,2,5
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,2,0.6666666666666666,spectral_baseline_6,False,0.6071428571428572,79,10,6/14,15,5,3,2,5
0.4666666666666667,0.4642857142857143,0.5,0.42857142857142855,3,0.4642857142857143,spectral_baseline_6,False,0.5,79,14,6/10,15,4,4,4,3
0.625,0.7,0.4,1.0,1,0.6190476190476191,spectral_baseline_6,True,0.8666666666666667,79,6,10/14,8,2,3,0,3
1.0,1.0,1.0,1.0,2,1.0,spectral_baseline_6,True,1.0,79,10,6/14,9,5,0,0,4
0.5384615384615384,0.475,0.75,0.2,3,0.4583333333333333,spectral_baseline_6,True,0.6000000000000001,79,14,6/10,13,6,2,4,1
0.8666666666666667,0.8660714285714286,0.875,0.8571428571428571,1,0.8660714285714286,csp_4_empirical,False,0.8928571428571428,79,6,10/14,15,7,1,1,6
0.7333333333333333,0.7321428571428572,0.75,0.7142857142857143,2,0.7321428571428572,csp_4_empirical,False,0.7142857142857143,79,10,6/14,15,6,2,2,5
0.5333333333333333,0.5446428571428572,0.375,0.7142857142857143,3,0.5248868778280543,csp_4_empirical,False,0.6428571428571428,79,14,6/10,15,3,5,2,5
0.75,0.6666666666666666,1.0,0.3333333333333333,1,0.6666666666666667,csp_4_empirical,True,0.8,79,6,10/14,8,5,0,2,1
0.6666666666666666,0.675,0.6,0.75,2,0.6666666666666666,csp_4_empirical,True,0.75,79,10,6/14,9,3,2,1,3
0.7692307692307693,0.775,0.75,0.8,3,0.7636363636363637,csp_4_empirical,True,0.825,79,14,6/10,13,6,2,1,4
0.6,0.6071428571428572,0.7142857142857143,0.5,1,0.5982142857142857,spectral_baseline_6,False,0.6785714285714286,80,6,10/14,15,5,2,4,4
0.6,0.6071428571428572,0.7142857142857143,0.5,2,0.5982142857142857,spectral_baseline_6,False,0.6785714285714285,80,10,6/14,15,5,2,4,4
0.5333333333333333,0.5267857142857143,0.42857142857142855,0.625,3,0.5248868778280543,spectral_baseline_6,False,0.625,80,14,6/10,15,3,4,3,5
0.7272727272727273,0.7166666666666667,0.8333333333333334,0.6,1,0.717948717948718,spectral_baseline_6,True,0.7,80,6,10/14,11,5,1,2,3
0.5,0.4571428571428572,0.7142857142857143,0.2,2,0.4375,spectral_baseline_6,True,0.6857142857142857,80,10,6/14,12,5,2,4,1
0.6666666666666666,0.6517857142857143,0.42857142857142855,0.875,3,0.6411483253588517,spectral_baseline_6,True,0.6964285714285714,80,14,6/10,15,3,4,1,7
0.6,0.625,1.0,0.25,1,0.55,csp_4_empirical,False,0.8392857142857143,80,6,10/14,15,7,0,6,2
0.6,0.5892857142857143,0.42857142857142855,0.75,2,0.5833333333333333,csp_4_empirical,False,0.7142857142857143,80,10,6/14,15,3,4,2,6
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,3,0.5333333333333333,csp_4_empirical,False,0.7321428571428571,80,14,6/10,15,4,3,4,4
0.6363636363636364,0.6,1.0,0.2,1,0.5416666666666666,csp_4_empirical,True,0.9333333333333333,80,6,10/14,11,6,0,4,1
0.6666666666666666,0.7142857142857143,0.42857142857142855,1.0,2,0.6571428571428571,csp_4_empirical,True,0.9142857142857143,80,10,6/14,12,3,4,0,5
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,3,0.7321428571428572,csp_4_empirical,True,0.7678571428571428,80,14,6/10,15,5,2,2,6
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,1,0.6666666666666666,spectral_baseline_6,False,0.5892857142857143,81,6,10/14,15,5,3,2,5
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,2,0.6666666666666666,spectral_baseline_6,False,0.6071428571428571,81,10,6/14,15,5,2,3,5
0.6666666666666666,0.6517857142857143,0.875,0.42857142857142855,3,0.6411483253588517,spectral_baseline_6,False,0.5892857142857142,81,14,6/10,15,7,1,4,3
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,1,0.6666666666666666,spectral_baseline_6,True,0.5892857142857143,81,6,10/14,15,5,3,2,5
0.6923076923076923,0.6904761904761905,0.7142857142857143,0.6666666666666666,2,0.6904761904761905,spectral_baseline_6,True,0.6428571428571428,81,10,6/14,13,5,2,2,4
0.6666666666666666,0.6517857142857143,0.875,0.42857142857142855,3,0.6411483253588517,spectral_baseline_6,True,0.5714285714285714,81,14,6/10,15,7,1,4,3
0.4666666666666667,0.4375,0.875,0.0,1,0.3181818181818182,csp_4_empirical,False,0.5892857142857143,81,6,10/14,15,7,1,7,0
0.6,0.625,1.0,0.25,2,0.55,csp_4_empirical,False,0.5178571428571429,81,10,6/14,15,7,0,6,2
0.8,0.8035714285714286,0.75,0.8571428571428571,3,0.8,csp_4_empirical,False,0.8035714285714286,81,14,6/10,15,6,2,1,6
0.5333333333333333,0.5089285714285714,0.875,0.14285714285714285,1,0.4444444444444444,csp_4_empirical,True,0.7142857142857142,81,6,10/14,15,7,1,6,1
0.6153846153846154,0.5833333333333334,1.0,0.16666666666666666,2,0.5112781954887218,csp_4_empirical,True,0.5238095238095238,81,10,6/14,13,7,0,5,1
0.8666666666666667,0.8660714285714286,0.875,0.8571428571428571,3,0.8660714285714286,csp_4_empirical,True,0.9642857142857143,81,14,6/10,15,7,1,1,6
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,1,0.7222222222222222,spectral_baseline_6,False,0.8035714285714286,82,6,10/14,15,4,3,1,7
0.6666666666666666,0.6875,1.0,0.375,2,0.6411483253588517,spectral_baseline_6,False,0.8392857142857143,82,10,6/14,15,7,0,5,3
0.6,0.5892857142857143,0.42857142857142855,0.75,3,0.5833333333333333,spectral_baseline_6,False,0.6071428571428571,82,14,6/10,15,3,4,2,6
0.9090909090909091,0.875,0.75,1.0,1,0.8952380952380952,spectral_baseline_6,True,0.7857142857142857,82,6,10/14,11,3,1,0,7
0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,2,0.6888888888888889,spectral_baseline_6,True,0.7755102040816326,82,10,6/14,14,7,0,4,3
0.38461538461538464,0.38095238095238093,0.3333333333333333,0.42857142857142855,3,0.38095238095238093,spectral_baseline_6,True,0.5476190476190477,82,14,6/10,13,2,4,4,3
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,1,0.5333333333333333,csp_4_empirical,False,0.625,82,6,10/14,15,4,3,4,4
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,2,0.660633484162896,csp_4_empirical,False,0.7142857142857142,82,10,6/14,15,4,3,2,6
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,3,0.660633484162896,csp_4_empirical,False,0.6964285714285714,82,14,6/10,15,4,3,2,6
0.45454545454545453,0.5178571428571428,0.75,0.2857142857142857,1,0.45,csp_4_empirical,True,0.5357142857142857,82,6,10/14,11,3,1,5,2
0.5,0.5,0.0,1.0,2,0.3333333333333333,csp_4_empirical,True,0.5102040816326531,82,10,6/14,14,0,7,0,7
0.46153846153846156,0.4642857142857143,0.5,0.42857142857142855,3,0.46153846153846156,csp_4_empirical,True,0.5238095238095237,82,14,6/10,13,3,3,4,3
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,1,0.6666666666666666,spectral_baseline_6,False,0.8214285714285714,83,6,10/14,15,5,2,3,5
0.6666666666666666,0.6875,0.375,1.0,2,0.6411483253588517,spectral_baseline_6,False,0.9107142857142858,83,10,6/14,15,3,5,0,7
0.6666666666666666,0.6607142857142857,0.75,0.5714285714285714,3,0.660633484162896,spectral_baseline_6,False,0.8392857142857143,83,14,6/10,15,6,2,3,4
0.6,0.6071428571428572,0.7142857142857143,0.5,1,0.5982142857142857,spectral_baseline_6,True,0.8392857142857143,83,6,10/14,15,5,2,4,4
0.7142857142857143,0.7142857142857143,0.42857142857142855,1.0,2,0.6888888888888889,spectral_baseline_6,True,0.8979591836734694,83,10,6/14,14,3,4,0,7
0.6428571428571429,0.6428571428571428,0.7142857142857143,0.5714285714285714,3,0.641025641025641,spectral_baseline_6,True,0.8367346938775511,83,14,6/10,14,5,2,3,4
0.4666666666666667,0.5,1.0,0.0,1,0.3181818181818182,csp_4_empirical,False,0.3214285714285714,83,6,10/14,15,7,0,8,0
0.8666666666666667,0.8660714285714286,0.875,0.8571428571428571,2,0.8660714285714286,csp_4_empirical,False,0.9821428571428572,83,10,6/14,15,7,1,1,6
0.6,0.5892857142857143,0.75,0.42857142857142855,3,0.5833333333333333,csp_4_empirical,False,0.6964285714285715,83,14,6/10,15,6,2,4,3
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,1,0.7321428571428572,csp_4_empirical,True,0.8928571428571428,83,6,10/14,15,5,2,2,6
0.8571428571428571,0.8571428571428572,0.7142857142857143,1.0,2,0.8541666666666667,csp_4_empirical,True,0.9183673469387754,83,10,6/14,14,5,2,0,7
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,csp_4_empirical,True,0.6122448979591837,83,14,6/10,14,5,2,4,3
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,1,0.660633484162896,spectral_baseline_6,False,0.7142857142857143,84,6,10/14,15,4,4,1,6
0.4666666666666667,0.4732142857142857,0.375,0.5714285714285714,2,0.4642857142857143,spectral_baseline_6,False,0.5892857142857143,84,10,6/14,15,3,5,3,4
0.6,0.6160714285714286,0.8571428571428571,0.375,3,0.5833333333333333,spectral_baseline_6,False,0.5714285714285714,84,14,6/10,15,6,1,5,3
0.6923076923076923,0.7023809523809523,0.8333333333333334,0.5714285714285714,1,0.6904761904761905,spectral_baseline_6,True,0.47619047619047616,84,6,10/14,13,5,1,3,4
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,2,0.5248868778280543,spectral_baseline_6,True,0.6071428571428572,84,10,6/14,15,5,3,4,3
0.5833333333333334,0.6142857142857143,0.8,0.42857142857142855,3,0.5804195804195804,spectral_baseline_6,True,0.5142857142857143,84,14,6/10,12,4,1,4,3
0.6,0.5982142857142857,0.625,0.5714285714285714,1,0.5982142857142857,csp_4_empirical,False,0.6607142857142857,84,6,10/14,15,5,3,3,4
0.5333333333333333,0.5625,0.125,1.0,2,0.4444444444444444,csp_4_empirical,False,0.5357142857142858,84,10,6/14,15,1,7,0,7
0.6,0.6160714285714286,0.8571428571428571,0.375,3,0.5833333333333333,csp_4_empirical,False,0.6785714285714285,84,14,6/10,15,6,1,5,3
0.6153846153846154,0.6428571428571428,1.0,0.2857142857142857,1,0.5751633986928104,csp_4_empirical,True,0.5952380952380952,84,6,10/14,13,6,0,5,2
0.6,0.6160714285714286,0.375,0.8571428571428571,2,0.5833333333333333,csp_4_empirical,True,0.5714285714285714,84,10,6/14,15,3,5,1,6
0.6666666666666666,0.6285714285714286,0.4,0.8571428571428571,3,0.625,csp_4_empirical,True,0.5714285714285715,84,14,6/10,12,2,3,1,6
0.8666666666666667,0.8660714285714286,0.8571428571428571,0.875,1,0.8660714285714286,spectral_baseline_6,False,0.9107142857142857,85,6,10/14,15,6,1,1,7
0.8666666666666667,0.8571428571428572,1.0,0.7142857142857143,2,0.8611111111111112,spectral_baseline_6,False,1.0,85,10,6/14,15,8,0,2,5
0.8,0.7857142857142857,0.5714285714285714,1.0,3,0.784688995215311,spectral_baseline_6,False,0.9821428571428571,85,14,6/10,15,4,3,0,8
0.6923076923076923,0.6904761904761905,0.6666666666666666,0.7142857142857143,1,0.6904761904761905,spectral_baseline_6,True,0.7857142857142857,85,6,10/14,13,4,2,2,5
0.8333333333333334,0.8,1.0,0.6,2,0.8125,spectral_baseline_6,True,1.0,85,10,6/14,12,7,0,2,3
0.8,0.75,0.5,1.0,3,0.7619047619047619,spectral_baseline_6,True,1.0,85,14,6/10,10,2,2,0,6
0.8666666666666667,0.875,1.0,0.75,1,0.8660714285714286,csp_4_empirical,False,0.9285714285714286,85,6,10/14,15,7,0,2,6
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,False,1.0,85,10,6/14,15,8,0,0,7
0.9333333333333333,0.9375,1.0,0.875,3,0.9333333333333333,csp_4_empirical,False,0.9464285714285714,85,14,6/10,15,7,0,1,7
0.8461538461538461,0.8571428571428572,1.0,0.7142857142857143,1,0.8452380952380952,csp_4_empirical,True,0.9523809523809523,85,6,10/14,13,6,0,2,5
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,85,10,6/14,12,7,0,0,5
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,True,1.0,85,14,6/10,10,4,0,0,6
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,1,0.5248868778280543,spectral_baseline_6,False,0.5535714285714286,86,6,10/14,15,5,3,4,3
