balanced_accuracy_run_10,balanced_accuracy_run_14,balanced_accuracy_run_6,feet_recall,fists_recall,group_observational_unit,model,pooled_accuracy,pooled_balanced_accuracy,primary_mean_run_balanced_accuracy,subject,target_adaptation_used,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists,zero_shot
0.5892857142857143,0.7142857142857143,0.49107142857142855,0.3181818181818182,0.8695652173913043,participant,csp_4_empirical,0.6,0.5938735177865613,0.5982142857142857,87,False,45,7,15,3,20,True
0.3125,0.5178571428571428,0.5,0.09523809523809523,0.7916666666666666,participant,spectral_baseline_6,0.4666666666666667,0.44345238095238093,0.44345238095238093,89,False,45,2,19,5,19,True
0.8125,0.6160714285714286,0.5446428571428572,0.8571428571428571,0.4583333333333333,participant,csp_4_empirical,0.6444444444444445,0.6577380952380952,0.6577380952380952,89,False,45,18,3,13,11,True
0.5357142857142857,0.35714285714285715,0.4017857142857143,0.30434782608695654,0.5454545454545454,participant,spectral_baseline_6,0.4222222222222222,0.424901185770751,0.43154761904761907,90,False,45,7,16,10,12,True
0.5267857142857143,0.6696428571428572,0.48214285714285715,0.6521739130434783,0.45454545454545453,participant,csp_4_empirical,0.5555555555555556,0.5533596837944664,0.5595238095238095,90,False,45,15,8,12,10,True
0.4107142857142857,0.5357142857142857,0.45535714285714285,0.34782608695652173,0.5909090909090909,participant,spectral_baseline_6,0.4666666666666667,0.46936758893280633,0.4672619047619048,91,False,45,8,15,9,13,True
0.5803571428571428,0.5714285714285714,0.7410714285714286,0.9130434782608695,0.36363636363636365,participant,csp_4_empirical,0.6444444444444445,0.6383399209486166,0.6309523809523809,91,False,45,21,2,14,8,True
0.5982142857142857,0.7142857142857143,0.9285714285714286,0.8181818181818182,0.6956521739130435,participant,spectral_baseline_6,0.7555555555555555,0.7569169960474309,0.7470238095238096,93,False,45,18,4,7,16,True
0.9375,0.9285714285714286,1.0,1.0,0.9130434782608695,participant,csp_4_empirical,0.9555555555555556,0.9565217391304348,0.9553571428571429,93,False,45,22,0,2,21,True
0.6785714285714286,0.7946428571428572,0.5803571428571428,0.8695652173913043,0.5,participant,spectral_baseline_6,0.6888888888888889,0.6847826086956521,0.6845238095238096,94,False,45,20,3,11,11,True
0.6607142857142857,0.6696428571428572,0.9375,0.6956521739130435,0.8181818181818182,participant,csp_4_empirical,0.7555555555555555,0.7569169960474309,0.7559523809523809,94,False,45,16,7,4,18,True
0.5,0.5,0.5089285714285714,0.043478260869565216,0.9545454545454546,participant,spectral_baseline_6,0.4888888888888889,0.4990118577075099,0.5029761904761905,95,False,45,1,22,1,21,True
0.6517857142857143,0.5,0.5,0.9565217391304348,0.13636363636363635,participant,csp_4_empirical,0.5555555555555556,0.5464426877470356,0.5505952380952381,95,False,45,22,1,19,3,True
0.20535714285714285,0.5357142857142857,0.6696428571428572,0.4166666666666667,0.5238095238095238,participant,spectral_baseline_6,0.4666666666666667,0.47023809523809523,0.4702380952380952,96,False,45,10,14,10,11,True
0.5714285714285714,0.375,0.7142857142857143,0.9166666666666666,0.19047619047619047,participant,csp_4_empirical,0.5777777777777777,0.5535714285714286,0.5535714285714285,96,False,45,22,2,17,4,True
0.45535714285714285,0.5625,0.5535714285714286,0.8181818181818182,0.21739130434782608,participant,spectral_baseline_6,0.5111111111111111,0.5177865612648221,0.5238095238095238,97,False,45,18,4,18,5,True
0.4107142857142857,0.41964285714285715,0.41964285714285715,0.5454545454545454,0.2608695652173913,participant,csp_4_empirical,0.4,0.4031620553359684,0.4166666666666667,97,False,45,12,10,17,6,True
0.5803571428571428,0.4017857142857143,0.5892857142857143,0.6666666666666666,0.38095238095238093,participant,spectral_baseline_6,0.5333333333333333,0.5238095238095237,0.5238095238095238,98,False,45,16,8,13,8,True
0.5357142857142857,0.48214285714285715,0.875,0.5,0.7619047619047619,participant,csp_4_empirical,0.6222222222222222,0.6309523809523809,0.6309523809523809,98,False,45,12,12,5,16,True
0.6607142857142857,0.3839285714285714,0.5446428571428572,0.5833333333333334,0.47619047619047616,participant,spectral_baseline_6,0.5333333333333333,0.5297619047619048,0.5297619047619048,99,False,45,14,10,11,10,True
0.49107142857142855,0.5535714285714286,0.5625,0.16666666666666666,0.9047619047619048,participant,csp_4_empirical,0.5111111111111111,0.5357142857142857,0.5357142857142857,99,False,45,4,20,2,19,True
0.5982142857142857,0.48214285714285715,0.3392857142857143,0.5714285714285714,0.375,participant,spectral_baseline_6,0.4666666666666667,0.4732142857142857,0.47321428571428575,101,False,45,12,9,15,9,True
0.5,0.5,0.5,0.0,1.0,participant,csp_4_empirical,0.5333333333333333,0.5,0.5,101,False,45,0,21,0,24,True
0.5714285714285714,0.5714285714285714,0.42857142857142855,0.6190476190476191,0.42857142857142855,participant,spectral_baseline_6,0.5238095238095238,0.5238095238095238,0.5238095238095238,102,False,42,13,8,12,9,True
0.7142857142857143,0.6428571428571428,0.42857142857142855,0.9523809523809523,0.23809523809523808,participant,csp_4_empirical,0.5952380952380952,0.5952380952380952,0.5952380952380952,102,False,42,20,1,16,5,True
0.4732142857142857,0.5357142857142857,0.5357142857142857,0.4782608695652174,0.5454545454545454,participant,spectral_baseline_6,0.5111111111111111,0.5118577075098814,0.5148809523809524,103,False,45,11,12,10,12,True
0.5,0.5625,0.5714285714285714,0.08695652173913043,1.0,participant,csp_4_empirical,0.5333333333333333,0.5434782608695652,0.5446428571428571,103,False,45,2,21,0,22,True
0.5982142857142857,0.5267857142857143,0.5267857142857143,0.6086956521739131,0.5,participant,spectral_baseline_6,0.5555555555555556,0.5543478260869565,0.5505952380952381,104,False,45,14,9,11,11,True
0.5714285714285714,0.6875,0.49107142857142855,0.21739130434782608,0.9545454545454546,participant,csp_4_empirical,0.5777777777777777,0.5859683794466404,0.5833333333333334,104,False,45,5,18,1,21,True
0.5357142857142857,0.5446428571428572,0.5625,0.7619047619047619,0.3333333333333333,participant,spectral_baseline_6,0.5333333333333333,0.5476190476190476,0.5476190476190476,105,False,45,16,5,16,8,True
0.7232142857142857,0.8035714285714286,0.8035714285714286,0.7619047619047619,0.7916666666666666,participant,csp_4_empirical,0.7777777777777778,0.7767857142857142,0.7767857142857144,105,False,45,16,5,5,19,True
0.5357142857142857,0.6696428571428572,0.5446428571428572,0.5454545454545454,0.6086956521739131,participant,spectral_baseline_6,0.5777777777777777,0.5770750988142292,0.5833333333333334,106,False,45,12,10,9,14,True
0.5,0.5,0.5,0.0,1.0,participant,csp_4_empirical,0.5111111111111111,0.5,0.5,106,False,45,0,22,0,23,True
0.48214285714285715,0.5267857142857143,0.375,0.6956521739130435,0.22727272727272727,participant,spectral_baseline_6,0.4666666666666667,0.4614624505928854,0.4613095238095239,107,False,45,16,7,17,5,True
0.5,0.5,0.5625,0.043478260869565216,1.0,participant,csp_4_empirical,0.5111111111111111,0.5217391304347826,0.5208333333333334,107,False,45,1,22,0,22,True
0.5803571428571428,0.48214285714285715,0.6517857142857143,0.8260869565217391,0.3181818181818182,participant,spectral_baseline_6,0.5777777777777777,0.5721343873517787,0.5714285714285715,108,False,45,19,4,15,7,True
0.6517857142857143,0.5625,0.5714285714285714,0.9565217391304348,0.22727272727272727,participant,csp_4_empirical,0.6,0.591897233201581,0.5952380952380952,108,False,45,22,1,17,5,True
0.5,0.5,0.5,1.0,0.0,participant,spectral_baseline_6,0.4888888888888889,0.5,0.5,109,False,45,22,0,23,0,True
0.5,0.5,0.5,1.0,0.0,participant,csp_4_empirical,0.4888888888888889,0.5,0.5,109,False,45,22,0,23,0,True
