subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
11,source_csp_target_lda_target_scaler,True,0.6086309523809523,0.2857142857142857,0.625,0.6818181818181818,0.5681818181818182,88,participant
11,target_csp_empirical,False,0.5059523809523809,0.13392857142857145,0.5111111111111111,0.7727272727272727,0.2608695652173913,90,participant
11,target_csp_empirical,True,0.5029761904761905,0.13392857142857145,0.5113636363636364,0.7727272727272727,0.25,88,participant
11,target_csp_ledoit_wolf,False,0.5386904761904762,0.1517857142857143,0.5444444444444444,0.7954545454545454,0.30434782608695654,90,participant
11,target_csp_ledoit_wolf,True,0.5357142857142857,0.1517857142857143,0.5454545454545454,0.7954545454545454,0.29545454545454547,88,participant
12,source_zero_shot,False,0.5476190476190476,0.1428571428571428,0.5333333333333333,1.0,0.08695652173913043,90,participant
12,source_zero_shot,True,0.5555555555555555,0.16666666666666663,0.5609756097560976,1.0,0.1,82,participant
12,source_csp_target_lda_source_scaler,False,0.6071428571428572,0.2678571428571429,0.6,0.75,0.45652173913043476,90,participant
12,source_csp_target_lda_source_scaler,True,0.6125992063492064,0.36011904761904767,0.5975609756097561,0.7380952380952381,0.45,82,participant
12,source_csp_target_lda_target_scaler,False,0.6071428571428572,0.2678571428571429,0.6,0.75,0.45652173913043476,90,participant
12,source_csp_target_lda_target_scaler,True,0.6125992063492064,0.36011904761904767,0.5975609756097561,0.7380952380952381,0.45,82,participant
12,target_csp_empirical,False,0.7619047619047619,0.5,0.7555555555555555,0.7954545454545454,0.717391304347826,90,participant
12,target_csp_empirical,True,0.7604166666666666,0.5,0.7560975609756098,0.8095238095238095,0.7,82,participant
12,target_csp_ledoit_wolf,False,0.78125,0.4285714285714286,0.7777777777777778,0.75,0.8043478260869565,90,participant
12,target_csp_ledoit_wolf,True,0.7743055555555557,0.41666666666666663,0.7682926829268293,0.7619047619047619,0.775,82,participant
13,source_zero_shot,False,0.7321428571428571,0.017857142857142905,0.7333333333333333,0.8181818181818182,0.6521739130434783,90,participant
13,source_zero_shot,True,0.7831349206349207,0.19166666666666676,0.7631578947368421,0.8235294117647058,0.7142857142857143,76,participant
13,source_csp_target_lda_source_scaler,False,0.5967261904761905,0.25,0.6,0.6590909090909091,0.5434782608695652,90,participant
13,source_csp_target_lda_source_scaler,True,0.5967261904761905,0.3125,0.5921052631578947,0.6176470588235294,0.5714285714285714,76,participant
13,source_csp_target_lda_target_scaler,False,0.5967261904761905,0.25,0.6,0.6590909090909091,0.5434782608695652,90,participant
13,source_csp_target_lda_target_scaler,True,0.5967261904761905,0.3125,0.5921052631578947,0.6176470588235294,0.5714285714285714,76,participant
13,target_csp_empirical,False,0.5654761904761906,0.1071428571428572,0.5555555555555556,0.7272727272727273,0.391304347826087,90,participant
13,target_csp_empirical,True,0.5513888888888889,0.2,0.5394736842105263,0.7352941176470589,0.38095238095238093,76,participant
13,target_csp_ledoit_wolf,False,0.6502976190476191,0.1696428571428572,0.6444444444444445,0.7045454545454546,0.5869565217391305,90,participant
13,target_csp_ledoit_wolf,True,0.64375,0.10416666666666663,0.6447368421052632,0.7058823529411765,0.5952380952380952,76,participant
14,source_zero_shot,False,0.6577380952380952,0.2410714285714286,0.6666666666666666,0.7916666666666666,0.5238095238095238,90,participant
14,source_zero_shot,True,0.6646825396825397,0.20238095238095233,0.6571428571428571,0.75,0.5333333333333333,70,participant
14,source_csp_target_lda_source_scaler,False,0.6264880952380952,0.2321428571428572,0.6222222222222222,0.5625,0.6904761904761905,90,participant
14,source_csp_target_lda_source_scaler,True,0.6958333333333334,0.21904761904761905,0.6571428571428571,0.575,0.7666666666666667,70,participant
14,source_csp_target_lda_target_scaler,False,0.6264880952380952,0.2321428571428572,0.6222222222222222,0.5625,0.6904761904761905,90,participant
14,source_csp_target_lda_target_scaler,True,0.6958333333333334,0.21904761904761905,0.6571428571428571,0.575,0.7666666666666667,70,participant
14,target_csp_empirical,False,0.5074404761904762,0.3660714285714286,0.5222222222222223,0.7291666666666666,0.2857142857142857,90,participant
14,target_csp_empirical,True,0.4978174603174603,0.45,0.5285714285714286,0.7,0.3,70,participant
14,target_csp_ledoit_wolf,False,0.625,0.4107142857142858,0.6333333333333333,0.75,0.5,90,participant
14,target_csp_ledoit_wolf,True,0.6125992063492064,0.3125,0.6285714285714286,0.725,0.5,70,participant
15,source_zero_shot,False,0.8273809523809524,0.0803571428571428,0.8222222222222222,0.9545454545454546,0.6956521739130435,90,participant
15,source_zero_shot,True,0.7785714285714286,0.050000000000000044,0.7666666666666667,1.0,0.5625,60,participant
15,source_csp_target_lda_source_scaler,False,0.7827380952380952,0.2321428571428572,0.7888888888888889,0.7045454545454546,0.8695652173913043,90,participant
15,source_csp_target_lda_source_scaler,True,0.8220238095238096,0.32499999999999996,0.8166666666666667,0.8214285714285714,0.8125,60,participant
15,source_csp_target_lda_target_scaler,False,0.7827380952380952,0.2321428571428572,0.7888888888888889,0.7045454545454546,0.8695652173913043,90,participant
15,source_csp_target_lda_target_scaler,True,0.8220238095238096,0.32499999999999996,0.8166666666666667,0.8214285714285714,0.8125,60,participant
15,target_csp_empirical,False,0.71875,0.3035714285714286,0.7111111111111111,0.75,0.6739130434782609,90,participant
15,target_csp_empirical,True,0.7244047619047619,0.3285714285714286,0.7166666666666667,0.7142857142857143,0.71875,60,participant
15,target_csp_ledoit_wolf,False,0.6845238095238094,0.2321428571428572,0.6777777777777778,0.7954545454545454,0.5652173913043478,90,participant
15,target_csp_ledoit_wolf,True,0.6660714285714285,0.25,0.6666666666666666,0.75,0.59375,60,participant
