subject,task,model,qc_sensitivity,primary_mean_fold_balanced_accuracy,fold_balanced_accuracy_run_4,fold_balanced_accuracy_run_8,fold_balanced_accuracy_run_12,fold_balanced_accuracy_range,folds_above_chance_count,out_of_fold_balanced_accuracy,out_of_fold_accuracy,out_of_fold_macro_f1,out_of_fold_roc_auc,out_of_fold_left_recall,out_of_fold_right_recall,out_of_fold_true_left_predicted_left,out_of_fold_true_left_predicted_right,out_of_fold_true_right_predicted_left,out_of_fold_true_right_predicted_right,out_of_fold_trial_count,included_trial_count,group_observational_unit
95,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5111111111111111,0.4,0.5833333333333333,0.55,0.18333333333333324,2,0.4720394736842105,0.4857142857142857,0.4642857142857143,0.5460526315789475,0.631578947368421,0.3125,12,7,11,5,35,35,participant
95,left_vs_right_fist_imagery,csp_4_empirical,False,0.4791666666666667,0.33035714285714285,0.6071428571428572,0.5,0.27678571428571436,1,0.4713438735177865,0.4666666666666667,0.4444444444444444,0.47233201581027673,0.2608695652173913,0.6818181818181818,6,17,7,15,45,45,participant
95,left_vs_right_fist_imagery,csp_4_empirical,True,0.5625,0.5,0.75,0.4375,0.3125,1,0.5361842105263157,0.5714285714285714,0.4582043343653251,0.4144736842105263,0.9473684210526315,0.125,18,1,14,2,35,35,participant
96,left_vs_right_fist_imagery,spectral_baseline_6,False,0.4761904761904762,0.5,0.4642857142857143,0.4642857142857143,0.0357142857142857,0,0.49209486166007904,0.4888888888888889,0.4796380090497738,0.541501976284585,0.34782608695652173,0.6363636363636364,8,15,8,14,45,45,participant
96,left_vs_right_fist_imagery,spectral_baseline_6,True,0.44265873015873014,0.5089285714285714,0.3333333333333333,0.4857142857142857,0.17559523809523808,1,0.45238095238095233,0.46153846153846156,0.4484848484848485,0.41534391534391535,0.3333333333333333,0.5714285714285714,6,12,9,12,39,39,participant
96,left_vs_right_fist_imagery,csp_4_empirical,False,0.5089285714285714,0.5,0.4464285714285714,0.5803571428571428,0.1339285714285714,1,0.5326086956521738,0.5333333333333333,0.5324096981692232,0.5790513833992095,0.5652173913043478,0.5,13,10,11,11,45,45,participant
96,left_vs_right_fist_imagery,csp_4_empirical,True,0.48730158730158735,0.3214285714285714,0.5833333333333334,0.5571428571428572,0.261904761904762,2,0.46825396825396826,0.48717948717948717,0.44285714285714284,0.4841269841269841,0.2222222222222222,0.7142857142857143,4,14,6,15,39,39,participant
97,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5297619047619048,0.6696428571428572,0.4642857142857143,0.45535714285714285,0.21428571428571436,1,0.5326086956521738,0.5333333333333333,0.5324096981692232,0.45454545454545453,0.5652173913043478,0.5,13,10,11,11,45,45,participant
97,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5099206349206349,0.6904761904761905,0.375,0.4642857142857143,0.31547619047619047,1,0.525062656641604,0.525,0.5247029393370857,0.4486215538847118,0.5263157894736842,0.5238095238095238,10,9,10,11,40,40,participant
97,left_vs_right_fist_imagery,csp_4_empirical,False,0.5416666666666666,0.41964285714285715,0.4732142857142857,0.7321428571428572,0.31250000000000006,1,0.5345849802371542,0.5333333333333333,0.5324096981692232,0.5652173913043479,0.4782608695652174,0.5909090909090909,11,12,9,13,45,45,participant
97,left_vs_right_fist_imagery,csp_4_empirical,True,0.5109126984126985,0.4166666666666667,0.625,0.49107142857142855,0.20833333333333331,1,0.44110275689223055,0.45,0.4270833333333333,0.4786967418546366,0.2631578947368421,0.6190476190476191,5,14,8,13,40,40,participant
98,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5505952380952381,0.5,0.5625,0.5892857142857143,0.0892857142857143,2,0.5563241106719368,0.5555555555555556,0.5553359683794465,0.5573122529644269,0.5217391304347826,0.5909090909090909,12,11,9,13,45,45,participant
98,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4672619047619048,0.5,0.5,0.4017857142857143,0.0982142857142857,0,0.475,0.47619047619047616,0.475,0.5431818181818182,0.5,0.45,11,11,11,9,42,42,participant
98,left_vs_right_fist_imagery,csp_4_empirical,False,0.6875,0.6696428571428572,0.6607142857142857,0.7321428571428572,0.07142857142857151,3,0.6887351778656126,0.6888888888888889,0.6887351778656126,0.7549407114624507,0.6956521739130435,0.6818181818181818,16,7,7,15,45,45,participant
98,left_vs_right_fist_imagery,csp_4_empirical,True,0.685515873015873,0.7291666666666667,0.5952380952380952,0.7321428571428572,0.13690476190476197,3,0.6886363636363637,0.6904761904761905,0.6888888888888889,0.75,0.7272727272727273,0.65,16,6,7,13,42,42,participant
99,left_vs_right_fist_imagery,spectral_baseline_6,False,0.550595238095238,0.5178571428571428,0.5982142857142857,0.5357142857142857,0.0803571428571429,3,0.5543478260869565,0.5555555555555556,0.5535714285714286,0.5909090909090908,0.5,0.6086956521739131,11,11,9,14,45,45,participant
99,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6267857142857143,0.5178571428571428,0.6125,0.75,0.2321428571428572,3,0.6277056277056277,0.627906976744186,0.6277056277056277,0.6406926406926406,0.6363636363636364,0.6190476190476191,14,8,8,13,43,43,participant
99,left_vs_right_fist_imagery,csp_4_empirical,False,0.5863095238095238,0.5982142857142857,0.5357142857142857,0.625,0.0892857142857143,3,0.5800395256916996,0.5777777777777777,0.5744151319064211,0.5770750988142292,0.6818181818181818,0.4782608695652174,15,7,12,11,45,45,participant
99,left_vs_right_fist_imagery,csp_4_empirical,True,0.5976190476190476,0.5892857142857143,0.65,0.5535714285714286,0.09642857142857142,3,0.5811688311688312,0.5813953488372093,0.5811688311688312,0.6601731601731602,0.5909090909090909,0.5714285714285714,13,9,9,12,43,43,participant
101,left_vs_right_fist_imagery,spectral_baseline_6,False,0.3988095238095239,0.39285714285714285,0.4642857142857143,0.3392857142857143,0.125,0,0.40118577075098816,0.4,0.39881246907471546,0.3913043478260869,0.45454545454545453,0.34782608695652173,10,12,15,8,45,45,participant
101,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4793650793650794,0.45238095238095233,0.5571428571428572,0.42857142857142855,0.12857142857142861,1,0.4857142857142857,0.5,0.4857142857142857,0.5238095238095238,0.5714285714285714,0.4,12,9,9,6,36,36,participant
101,left_vs_right_fist_imagery,csp_4_empirical,False,0.44047619047619047,0.5803571428571428,0.2767857142857143,0.4642857142857143,0.3035714285714285,1,0.44762845849802374,0.4444444444444444,0.4343891402714932,0.4683794466403162,0.5909090909090909,0.30434782608695654,13,9,16,7,45,45,participant
101,left_vs_right_fist_imagery,csp_4_empirical,True,0.4619047619047619,0.5,0.5285714285714286,0.35714285714285715,0.17142857142857143,1,0.5095238095238095,0.5277777777777778,0.5092221331194867,0.5619047619047619,0.6190476190476191,0.4,13,8,9,6,36,36,participant
102,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5952380952380952,0.5,0.6428571428571428,0.6428571428571428,0.1428571428571428,2,0.5952380952380952,0.5952380952380952,0.595008508224617,0.6485260770975056,0.5714285714285714,0.6190476190476191,12,9,8,13,42,42,participant
102,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5666666666666667,0.5476190476190476,0.7023809523809523,0.45,0.2523809523809523,2,0.5672514619883041,0.5675675675675675,0.5672514619883041,0.587719298245614,0.5789473684210527,0.5555555555555556,11,8,8,10,37,37,participant
102,left_vs_right_fist_imagery,csp_4_empirical,False,0.4761904761904761,0.6428571428571428,0.2857142857142857,0.5,0.3571428571428571,1,0.47619047619047616,0.47619047619047616,0.475,0.4693877551020408,0.42857142857142855,0.5238095238095238,9,12,10,11,42,42,participant
102,left_vs_right_fist_imagery,csp_4_empirical,True,0.5396825396825397,0.48809523809523814,0.38095238095238093,0.75,0.36904761904761907,1,0.5116959064327485,0.5135135135135135,0.5102941176470588,0.4298245614035088,0.5789473684210527,0.4444444444444444,11,8,10,8,37,37,participant
103,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5148809523809524,0.6160714285714286,0.4732142857142857,0.45535714285714285,0.16071428571428575,1,0.5108695652173914,0.5111111111111111,0.5108695652173914,0.5217391304347826,0.5,0.5217391304347826,11,11,11,12,45,45,participant
103,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5468253968253968,0.45,0.44047619047619047,0.75,0.30952380952380953,1,0.5222672064777327,0.5625,0.5151515151515151,0.48582995951417,0.3076923076923077,0.7368421052631579,4,9,5,14,32,32,participant
103,left_vs_right_fist_imagery,csp_4_empirical,False,0.625,0.7857142857142857,0.4732142857142857,0.6160714285714286,0.3125,2,0.6215415019762847,0.6222222222222222,0.6214745175655616,0.7312252964426877,0.5909090909090909,0.6521739130434783,13,9,8,15,45,45,participant
103,left_vs_right_fist_imagery,csp_4_empirical,True,0.3841269841269841,0.45,0.369047619047619,0.3333333333333333,0.1166666666666667,0,0.40485829959514175,0.4375,0.4,0.4939271255060729,0.23076923076923078,0.5789473684210527,3,10,8,11,32,32,participant
104,left_vs_right_fist_imagery,spectral_baseline_6,False,0.5148809523809524,0.5089285714285714,0.5,0.5357142857142857,0.0357142857142857,2,0.5238095238095237,0.5238095238095238,0.5227272727272727,0.5963718820861678,0.47619047619047616,0.5714285714285714,10,11,9,12,42,42,participant
104,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6416666666666667,0.675,0.6666666666666667,0.5833333333333333,0.09166666666666679,3,0.6485294117647059,0.6486486486486487,0.6476190476190475,0.6911764705882353,0.6470588235294118,0.65,11,6,7,13,37,37,participant
104,left_vs_right_fist_imagery,csp_4_empirical,False,0.5238095238095238,0.7410714285714286,0.5,0.33035714285714285,0.41071428571428575,1,0.5238095238095237,0.5238095238095238,0.5227272727272727,0.47845804988662133,0.5714285714285714,0.47619047619047616,12,9,11,10,42,42,participant
104,left_vs_right_fist_imagery,csp_4_empirical,True,0.5194444444444445,0.475,0.75,0.3333333333333333,0.4166666666666667,1,0.5176470588235295,0.5405405405405406,0.4865306122448979,0.5470588235294118,0.23529411764705882,0.8,4,13,4,16,37,37,participant
105,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6041666666666666,0.6517857142857143,0.5535714285714286,0.6071428571428572,0.0982142857142857,3,0.5968379446640316,0.6,0.590080971659919,0.4980237154150198,0.7391304347826086,0.45454545454545453,17,6,12,10,45,45,participant
105,left_vs_right_fist_imagery,spectral_baseline_6,True,0.5099206349206349,0.4464285714285714,0.6309523809523809,0.45238095238095233,0.18452380952380953,1,0.5042016806722689,0.5263157894736842,0.4910714285714286,0.4089635854341737,0.7142857142857143,0.29411764705882354,15,6,12,5,38,38,participant
105,left_vs_right_fist_imagery,csp_4_empirical,False,0.48214285714285715,0.42857142857142855,0.5267857142857143,0.49107142857142855,0.09821428571428575,1,0.4733201581027668,0.4666666666666667,0.41810344827586204,0.5296442687747036,0.17391304347826086,0.7727272727272727,4,19,5,17,45,45,participant
105,left_vs_right_fist_imagery,csp_4_empirical,True,0.5416666666666666,0.5178571428571428,0.5357142857142857,0.5714285714285714,0.0535714285714286,3,0.5028011204481793,0.5,0.49965349965349964,0.5322128851540616,0.47619047619047616,0.5294117647058824,10,11,8,9,38,38,participant
106,left_vs_right_fist_imagery,spectral_baseline_6,False,0.30357142857142855,0.3839285714285714,0.2589285714285714,0.26785714285714285,0.125,0,0.3035714285714286,0.3111111111111111,0.2986425339366516,0.24801587301587302,0.4166666666666667,0.19047619047619047,10,14,17,4,45,45,participant
106,left_vs_right_fist_imagery,spectral_baseline_6,True,0.2976190476190476,0.5,0.08333333333333333,0.30952380952380953,0.4166666666666667,0,0.2757352941176471,0.2727272727272727,0.26666666666666666,0.16911764705882354,0.375,0.17647058823529413,6,10,14,3,33,33,participant
106,left_vs_right_fist_imagery,csp_4_empirical,False,0.630952380952381,0.8125,0.5267857142857143,0.5535714285714286,0.2857142857142857,3,0.6309523809523809,0.6222222222222222,0.6192135390741662,0.5932539682539683,0.5,0.7619047619047619,12,12,5,16,45,45,participant
106,left_vs_right_fist_imagery,csp_4_empirical,True,0.4777777777777778,0.5,0.6,0.3333333333333333,0.26666666666666666,1,0.4724264705882353,0.48484848484848486,0.3717805151175812,0.5514705882352942,0.0625,0.8823529411764706,1,15,2,15,33,33,participant
107,left_vs_right_fist_imagery,spectral_baseline_6,False,0.4226190476190476,0.5357142857142857,0.33035714285714285,0.4017857142857143,0.20535714285714285,1,0.4226190476190476,0.4222222222222222,0.42193675889328064,0.4107142857142857,0.4166666666666667,0.42857142857142855,10,14,12,9,45,45,participant
107,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4444444444444444,0.5476190476190476,0.45535714285714285,0.33035714285714285,0.2172619047619047,1,0.4391304347826087,0.4418604651162791,0.4391304347826087,0.37826086956521743,0.4782608695652174,0.4,11,12,12,8,43,43,participant
107,left_vs_right_fist_imagery,csp_4_empirical,False,0.44642857142857145,0.5357142857142857,0.4642857142857143,0.3392857142857143,0.1964285714285714,1,0.4464285714285714,0.4444444444444444,0.4444444444444444,0.4186507936507936,0.4166666666666667,0.47619047619047616,10,14,11,10,45,45,participant
107,left_vs_right_fist_imagery,csp_4_empirical,True,0.4672619047619048,0.5357142857142857,0.4017857142857143,0.4642857142857143,0.1339285714285714,1,0.46413043478260874,0.46511627906976744,0.46395663956639566,0.4478260869565217,0.4782608695652174,0.45,11,12,11,9,43,43,participant
108,left_vs_right_fist_imagery,spectral_baseline_6,False,0.6309523809523809,0.5982142857142857,0.8125,0.48214285714285715,0.33035714285714285,2,0.6215415019762847,0.6222222222222222,0.6214745175655616,0.6521739130434783,0.5909090909090909,0.6521739130434783,13,9,8,15,45,45,participant
108,left_vs_right_fist_imagery,spectral_baseline_6,True,0.6222222222222221,0.5857142857142856,0.7142857142857143,0.5666666666666667,0.14761904761904765,3,0.6198830409356726,0.6216216216216216,0.6191176470588236,0.6549707602339182,0.5555555555555556,0.6842105263157895,10,8,6,13,37,37,participant
108,left_vs_right_fist_imagery,csp_4_empirical,False,0.7142857142857144,0.5982142857142857,0.6785714285714286,0.8660714285714286,0.2678571428571429,3,0.7124505928853755,0.7111111111111111,0.7105393369619001,0.7905138339920948,0.7727272727272727,0.6521739130434783,17,5,8,15,45,45,participant
108,left_vs_right_fist_imagery,csp_4_empirical,True,0.7666666666666666,0.6142857142857143,0.7857142857142857,0.9,0.2857142857142857,3,0.7602339181286549,0.7567567567567568,0.753880266075388,0.8450292397660818,0.8888888888888888,0.631578947368421,16,2,7,12,37,37,participant
109,left_vs_right_fist_imagery,spectral_baseline_6,False,0.44345238095238093,0.41964285714285715,0.45535714285714285,0.45535714285714285,0.0357142857142857,0,0.4397233201581028,0.4444444444444444,0.41558441558441556,0.3952569169960475,0.6521739130434783,0.22727272727272727,15,8,17,5,45,45,participant
109,left_vs_right_fist_imagery,spectral_baseline_6,True,0.4503968253968254,0.49107142857142855,0.3839285714285714,0.47619047619047616,0.10714285714285715,0,0.44805194805194803,0.4418604651162791,0.4027777777777778,0.42424242424242425,0.7142857142857143,0.18181818181818182,15,6,18,4,43,43,participant
109,left_vs_right_fist_imagery,csp_4_empirical,False,0.5148809523809523,0.5,0.5357142857142857,0.5089285714285714,0.0357142857142857,2,0.5049407114624506,0.5111111111111111,0.4665948275862069,0.4703557312252964,0.782608695652174,0.22727272727272727,18,5,17,5,45,45,participant
109,left_vs_right_fist_imagery,csp_4_empirical,True,0.5287698412698413,0.5,0.5982142857142857,0.48809523809523814,0.11011904761904756,1,0.5183982683982684,0.5116279069767442,0.4703812316715542,0.46320346320346323,0.8095238095238095,0.22727272727272727,17,4,17,5,43,43,participant
