subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
33,threshold,14,True,0.7673611111111112,0.7571428571428571,0.8333333333333334,0.7,70,participant
34,threshold,0,False,0.880952380952381,0.8809523809523809,0.9047619047619048,0.8571428571428571,84,participant
34,threshold,0,True,0.8952380952380953,0.8918918918918919,0.9375,0.8571428571428571,74,participant
34,threshold,4,False,0.8095238095238094,0.8095238095238095,0.8333333333333334,0.7857142857142857,84,participant
34,threshold,4,True,0.828968253968254,0.8243243243243243,0.875,0.7857142857142857,74,participant
34,threshold,8,False,0.8809523809523809,0.8809523809523809,0.9285714285714286,0.8333333333333334,84,participant
34,threshold,8,True,0.8833333333333333,0.8783783783783784,0.9375,0.8333333333333334,74,participant
34,threshold,12,False,0.8809523809523809,0.8809523809523809,0.9285714285714286,0.8333333333333334,84,participant
34,threshold,12,True,0.8833333333333333,0.8783783783783784,0.9375,0.8333333333333334,74,participant
34,threshold,14,False,0.8095238095238094,0.8095238095238095,0.7619047619047619,0.8571428571428571,84,participant
34,threshold,14,True,0.8313492063492064,0.8378378378378378,0.8125,0.8571428571428571,74,participant
35,threshold,0,False,0.8095238095238094,0.8222222222222222,1.0,0.6190476190476191,90,participant
35,threshold,0,True,0.8095238095238094,0.8181818181818182,1.0,0.6190476190476191,88,participant
35,threshold,4,False,0.9568452380952381,0.9555555555555556,0.9375,0.9761904761904762,90,participant
35,threshold,4,True,0.9672619047619048,0.9659090909090909,0.9565217391304348,0.9761904761904762,88,participant
35,threshold,8,False,0.9464285714285715,0.9444444444444444,0.9166666666666666,0.9761904761904762,90,participant
35,threshold,8,True,0.9568452380952381,0.9545454545454546,0.9347826086956522,0.9761904761904762,88,participant
35,threshold,12,False,0.943452380952381,0.9444444444444444,0.9583333333333334,0.9285714285714286,90,participant
35,threshold,12,True,0.9538690476190478,0.9545454545454546,0.9782608695652174,0.9285714285714286,88,participant
35,threshold,14,False,0.943452380952381,0.9444444444444444,0.9583333333333334,0.9285714285714286,90,participant
35,threshold,14,True,0.9538690476190478,0.9545454545454546,0.9782608695652174,0.9285714285714286,88,participant
36,threshold,0,False,0.6428571428571428,0.6444444444444445,0.36363636363636365,0.9130434782608695,90,participant
36,threshold,0,True,0.6527777777777778,0.675,0.3888888888888889,0.9090909090909091,80,participant
36,threshold,4,False,0.6875,0.6888888888888889,0.6136363636363636,0.7608695652173914,90,participant
36,threshold,4,True,0.7003968253968255,0.7,0.6388888888888888,0.75,80,participant
36,threshold,8,False,0.6651785714285715,0.6666666666666666,0.6363636363636364,0.6956521739130435,90,participant
36,threshold,8,True,0.6785714285714285,0.675,0.6666666666666666,0.6818181818181818,80,participant
36,threshold,12,False,0.7366071428571429,0.7333333333333333,0.7272727272727273,0.7391304347826086,90,participant
36,threshold,12,True,0.7579365079365079,0.75,0.7777777777777778,0.7272727272727273,80,participant
36,threshold,14,False,0.6547619047619048,0.6555555555555556,0.6363636363636364,0.6739130434782609,90,participant
36,threshold,14,True,0.6681547619047619,0.6625,0.6666666666666666,0.6590909090909091,80,participant
37,threshold,0,False,0.5476190476190476,0.5476190476190477,0.7619047619047619,0.3333333333333333,84,participant
37,threshold,0,True,0.5277777777777778,0.4838709677419355,0.6428571428571429,0.35294117647058826,62,participant
37,threshold,4,False,0.5238095238095237,0.5238095238095238,0.8333333333333334,0.21428571428571427,84,participant
37,threshold,4,True,0.5,0.45161290322580644,0.75,0.20588235294117646,62,participant
37,threshold,8,False,0.5238095238095237,0.5238095238095238,0.8333333333333334,0.21428571428571427,84,participant
37,threshold,8,True,0.5,0.45161290322580644,0.75,0.20588235294117646,62,participant
37,threshold,12,False,0.4642857142857142,0.4642857142857143,0.5476190476190477,0.38095238095238093,84,participant
37,threshold,12,True,0.46230158730158727,0.43548387096774194,0.5,0.38235294117647056,62,participant
37,threshold,14,False,0.4761904761904761,0.47619047619047616,0.5714285714285714,0.38095238095238093,84,participant
37,threshold,14,True,0.47420634920634913,0.45161290322580644,0.5357142857142857,0.38235294117647056,62,participant
38,threshold,0,False,0.5238095238095238,0.5333333333333333,0.9565217391304348,0.09090909090909091,90,participant
38,threshold,0,True,0.49444444444444446,0.4594594594594595,0.9411764705882353,0.05,74,participant
38,threshold,4,False,0.5595238095238096,0.5555555555555556,0.7391304347826086,0.36363636363636365,90,participant
38,threshold,4,True,0.5206349206349207,0.5,0.6764705882352942,0.35,74,participant
38,threshold,8,False,0.5267857142857143,0.5333333333333333,0.8913043478260869,0.1590909090909091,90,participant
38,threshold,8,True,0.48611111111111116,0.4594594594594595,0.8529411764705882,0.125,74,participant
38,threshold,12,False,0.5059523809523809,0.5111111111111111,0.8260869565217391,0.18181818181818182,90,participant
38,threshold,12,True,0.4595238095238096,0.43243243243243246,0.7647058823529411,0.15,74,participant
38,threshold,14,False,0.5059523809523809,0.5111111111111111,0.8260869565217391,0.18181818181818182,90,participant
38,threshold,14,True,0.4595238095238096,0.43243243243243246,0.7647058823529411,0.15,74,participant
39,threshold,0,False,0.4226190476190476,0.4222222222222222,0.34782608695652173,0.5,90,participant
39,threshold,0,True,0.3968253968253968,0.4,0.35,0.45,80,participant
39,threshold,4,False,0.4270833333333333,0.43333333333333335,0.2608695652173913,0.6136363636363636,90,participant
39,threshold,4,True,0.4067460317460317,0.4125,0.225,0.6,80,participant
39,threshold,8,False,0.4151785714285714,0.4222222222222222,0.45652173913043476,0.38636363636363635,90,participant
39,threshold,8,True,0.3948412698412698,0.4,0.45,0.35,80,participant
39,threshold,12,False,0.4270833333333333,0.43333333333333335,0.2608695652173913,0.6136363636363636,90,participant
39,threshold,12,True,0.4067460317460317,0.4125,0.225,0.6,80,participant
39,threshold,14,False,0.4211309523809524,0.43333333333333335,0.45652173913043476,0.4090909090909091,90,participant
39,threshold,14,True,0.40079365079365076,0.4125,0.45,0.375,80,participant
40,threshold,0,False,0.5208333333333334,0.5333333333333333,0.09090909090909091,0.9565217391304348,90,participant
40,threshold,0,True,0.5333333333333333,0.5588235294117647,0.0625,1.0,68,participant
40,threshold,4,False,0.4226190476190476,0.43333333333333335,0.36363636363636365,0.5,90,participant
40,threshold,4,True,0.4071428571428571,0.4117647058823529,0.34375,0.4722222222222222,68,participant
40,threshold,8,False,0.46428571428571425,0.4777777777777778,0.36363636363636365,0.5869565217391305,90,participant
40,threshold,8,True,0.4595238095238095,0.47058823529411764,0.34375,0.5833333333333334,68,participant
40,threshold,12,False,0.43452380952380953,0.4444444444444444,0.6136363636363636,0.2826086956521739,90,participant
40,threshold,12,True,0.4142857142857143,0.39705882352941174,0.5625,0.25,68,participant
40,threshold,14,False,0.4211309523809524,0.43333333333333335,0.2727272727272727,0.5869565217391305,90,participant
40,threshold,14,True,0.4071428571428571,0.4117647058823529,0.25,0.5555555555555556,68,participant
41,threshold,0,False,0.6428571428571428,0.6428571428571429,0.38095238095238093,0.9047619047619048,84,participant
41,threshold,0,True,0.6476190476190476,0.65,0.3684210526315789,0.9047619047619048,80,participant
41,threshold,4,False,0.6071428571428571,0.6071428571428571,0.5952380952380952,0.6190476190476191,84,participant
41,threshold,4,True,0.6119047619047618,0.6125,0.6052631578947368,0.6190476190476191,80,participant
41,threshold,8,False,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.6190476190476191,84,participant
41,threshold,8,True,0.569047619047619,0.5625,0.5,0.6190476190476191,80,participant
41,threshold,12,False,0.6071428571428571,0.6071428571428571,0.38095238095238093,0.8333333333333334,84,participant
41,threshold,12,True,0.6119047619047618,0.6125,0.3684210526315789,0.8333333333333334,80,participant
41,threshold,14,False,0.6071428571428571,0.6071428571428571,0.40476190476190477,0.8095238095238095,84,participant
41,threshold,14,True,0.6119047619047618,0.6125,0.39473684210526316,0.8095238095238095,80,participant
42,threshold,0,False,0.9553571428571429,0.9555555555555556,0.9583333333333334,0.9523809523809523,90,participant
42,threshold,0,True,0.9484126984126985,0.9473684210526315,0.9411764705882353,0.9523809523809523,76,participant
42,threshold,4,False,0.9791666666666666,0.9777777777777777,0.9583333333333334,1.0,90,participant
42,threshold,4,True,0.9722222222222223,0.9736842105263158,0.9411764705882353,1.0,76,participant
