subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
8,target_lda,0,True,0.5750000000000001,0.6,0.5,0.7272727272727273,50,participant
8,target_lda,4,False,0.8154761904761906,0.8222222222222222,0.9130434782608695,0.7272727272727273,90,participant
8,target_lda,4,True,0.7833333333333332,0.82,0.8928571428571429,0.7272727272727273,50,participant
8,target_lda,8,False,0.7857142857142856,0.7888888888888889,0.8260869565217391,0.75,90,participant
8,target_lda,8,True,0.8083333333333332,0.82,0.8571428571428571,0.7727272727272727,50,participant
8,target_lda,12,False,0.7827380952380952,0.7888888888888889,0.8913043478260869,0.6818181818181818,90,participant
8,target_lda,12,True,0.8125,0.82,0.8928571428571429,0.7272727272727273,50,participant
8,target_lda,14,False,0.8854166666666669,0.8888888888888888,0.9565217391304348,0.8181818181818182,90,participant
8,target_lda,14,True,0.9291666666666667,0.92,0.9285714285714286,0.9090909090909091,50,participant
9,threshold,0,False,0.5357142857142857,0.5333333333333333,0.6956521739130435,0.36363636363636365,90,participant
9,threshold,0,True,0.5218253968253969,0.5116279069767442,0.6666666666666666,0.36363636363636365,86,participant
9,threshold,4,False,0.46875,0.45555555555555555,0.45652173913043476,0.45454545454545453,90,participant
9,threshold,4,True,0.45833333333333326,0.4418604651162791,0.42857142857142855,0.45454545454545453,86,participant
9,threshold,8,False,0.474702380952381,0.4777777777777778,0.717391304347826,0.22727272727272727,90,participant
9,threshold,8,True,0.47123015873015867,0.45348837209302323,0.6904761904761905,0.22727272727272727,86,participant
9,threshold,12,False,0.474702380952381,0.4777777777777778,0.717391304347826,0.22727272727272727,90,participant
9,threshold,12,True,0.47123015873015867,0.45348837209302323,0.6904761904761905,0.22727272727272727,86,participant
9,threshold,14,False,0.48214285714285715,0.4666666666666667,0.41304347826086957,0.5227272727272727,90,participant
9,threshold,14,True,0.47172619047619047,0.45348837209302323,0.38095238095238093,0.5227272727272727,86,participant
9,target_lda,0,False,0.5357142857142857,0.5333333333333333,0.6956521739130435,0.36363636363636365,90,participant
9,target_lda,0,True,0.5218253968253969,0.5116279069767442,0.6666666666666666,0.36363636363636365,86,participant
9,target_lda,4,False,0.45684523809523814,0.45555555555555555,0.2391304347826087,0.6818181818181818,90,participant
9,target_lda,4,True,0.45684523809523814,0.47674418604651164,0.2619047619047619,0.6818181818181818,86,participant
9,target_lda,8,False,0.5401785714285715,0.5444444444444444,0.8260869565217391,0.25,90,participant
