comparison_name,subject,candidate_method,reference_method,reference_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_reference,QC_candidate_minus_reference
C_minus_A,46,target_csp_ledoit_wolf,source_zero_shot,0.5982142857142857,0.636904761904762,0.038690476190476275,0.1452380952380954
C_minus_A,47,target_csp_ledoit_wolf,source_zero_shot,0.49702380952380953,0.5104166666666666,0.013392857142857095,-0.05555555555555558
C_minus_A,48,target_csp_ledoit_wolf,source_zero_shot,0.4791666666666667,0.7366071428571429,0.2574404761904762,0.2444444444444444
C_minus_A,49,target_csp_ledoit_wolf,source_zero_shot,0.5029761904761905,0.6339285714285715,0.13095238095238104,0.13690476190476186
C_minus_A,50,target_csp_ledoit_wolf,source_zero_shot,0.5238095238095238,0.6651785714285715,0.14136904761904767,0.13055555555555554
C_minus_A,51,target_csp_ledoit_wolf,source_zero_shot,0.4761904761904761,0.6785714285714287,0.2023809523809526,-0.05277777777777781
C_minus_A,52,target_csp_ledoit_wolf,source_zero_shot,0.7083333333333334,0.6979166666666666,-0.01041666666666674,0.00694444444444442
C_minus_A,53,target_csp_ledoit_wolf,source_zero_shot,0.5922619047619048,0.5446428571428571,-0.04761904761904767,-0.056051587301587324
C_minus_A,54,target_csp_ledoit_wolf,source_zero_shot,0.5,0.6726190476190476,0.17261904761904756,0.1607142857142856
C_minus_A,55,target_csp_ledoit_wolf,source_zero_shot,0.6369047619047619,0.8586309523809524,0.22172619047619058,0.21577380952380953
C_minus_A,56,target_csp_ledoit_wolf,source_zero_shot,0.5,0.7172619047619048,0.21726190476190477,0.22509920634920633
C_minus_A,57,target_csp_ledoit_wolf,source_zero_shot,0.5,0.5833333333333334,0.08333333333333337,0.08134920634920617
C_minus_A,58,target_csp_ledoit_wolf,source_zero_shot,0.6339285714285714,0.636904761904762,0.0029761904761905766,0.009424603174603141
C_minus_A,59,target_csp_ledoit_wolf,source_zero_shot,0.6071428571428572,0.5997023809523809,-0.007440476190476275,-0.0357142857142857
C_minus_A,60,target_csp_ledoit_wolf,source_zero_shot,0.7023809523809524,0.8095238095238096,0.1071428571428572,0.13095238095238093
C_minus_A,61,target_csp_ledoit_wolf,source_zero_shot,0.6964285714285715,0.46875,-0.2276785714285715,-0.2610119047619048
C_minus_A,62,target_csp_ledoit_wolf,source_zero_shot,0.8660714285714285,0.8854166666666666,0.019345238095238138,-0.0277777777777779
C_minus_A,63,target_csp_ledoit_wolf,source_zero_shot,0.49702380952380953,0.4851190476190476,-0.011904761904761918,-0.06388888888888894
C_minus_A,64,target_csp_ledoit_wolf,source_zero_shot,0.7142857142857143,0.38095238095238093,-0.33333333333333337,-0.33333333333333337
C_minus_A,65,target_csp_ledoit_wolf,source_zero_shot,0.5833333333333334,0.5818452380952381,-0.0014880952380952328,-0.01805555555555549
C_minus_A,66,target_csp_ledoit_wolf,source_zero_shot,0.5,0.5788690476190476,0.07886904761904756,0.07886904761904756
C_minus_A,67,target_csp_ledoit_wolf,source_zero_shot,0.5208333333333334,0.4791666666666667,-0.041666666666666685,-0.02380952380952378
C_minus_A,68,target_csp_ledoit_wolf,source_zero_shot,0.7172619047619048,0.5252976190476191,-0.1919642857142857,-0.22777777777777775
C_minus_A,69,target_csp_ledoit_wolf,source_zero_shot,0.49702380952380953,0.6413690476190476,0.14434523809523803,0.13492063492063489
C_minus_A,70,target_csp_ledoit_wolf,source_zero_shot,0.6160714285714285,0.8363095238095238,0.22023809523809534,0.17500000000000004
C_minus_A,71,target_csp_ledoit_wolf,source_zero_shot,0.5714285714285715,0.7797619047619048,0.20833333333333326,0.26240079365079383
C_minus_A,72,target_csp_ledoit_wolf,source_zero_shot,0.8809523809523809,0.9761904761904763,0.09523809523809534,0.05555555555555569
C_minus_A,73,target_csp_ledoit_wolf,source_zero_shot,0.6666666666666666,0.6904761904761904,0.023809523809523725,0.06329365079365079
C_minus_A,74,target_csp_ledoit_wolf,source_zero_shot,0.4761904761904762,0.48809523809523814,0.011904761904761918,0.025396825396825307
C_minus_A,75,target_csp_ledoit_wolf,source_zero_shot,0.6815476190476191,0.4836309523809524,-0.19791666666666669,-0.16339285714285712
C_minus_A,76,target_csp_ledoit_wolf,source_zero_shot,0.5,0.4880952380952381,-0.011904761904761918,0.0029761904761903546
C_minus_A,77,target_csp_ledoit_wolf,source_zero_shot,0.49107142857142855,0.46428571428571425,-0.0267857142857143,-0.014880952380952495
C_minus_A,78,target_csp_ledoit_wolf,source_zero_shot,0.5357142857142857,0.41815476190476186,-0.11755952380952384,-0.06845238095238093
C_minus_A,79,target_csp_ledoit_wolf,source_zero_shot,0.511904761904762,0.6145833333333334,0.1026785714285714,0.02430555555555547
C_minus_A,80,target_csp_ledoit_wolf,source_zero_shot,0.5714285714285714,0.6696428571428572,0.09821428571428581,0.12023809523809526
C_minus_A,81,target_csp_ledoit_wolf,source_zero_shot,0.5922619047619048,0.45089285714285715,-0.14136904761904762,-0.1344246031746032
C_minus_A,82,target_csp_ledoit_wolf,source_zero_shot,0.6428571428571429,0.5907738095238095,-0.05208333333333337,-0.07738095238095244
C_minus_A,83,target_csp_ledoit_wolf,source_zero_shot,0.6160714285714285,0.6845238095238094,0.06845238095238093,0.05803571428571441
C_minus_A,84,target_csp_ledoit_wolf,source_zero_shot,0.5684523809523809,0.5699404761904762,0.0014880952380952328,0.07966269841269846
C_minus_A,85,target_csp_ledoit_wolf,source_zero_shot,0.5,0.8139880952380953,0.31398809523809534,0.28313492063492074
C_minus_A,86,target_csp_ledoit_wolf,source_zero_shot,0.5,0.6071428571428571,0.1071428571428571,0.1374007936507936
C_minus_A,87,target_csp_ledoit_wolf,source_zero_shot,0.5982142857142857,0.4776785714285714,-0.1205357142857143,-0.14206349206349217
C_minus_A,89,target_csp_ledoit_wolf,source_zero_shot,0.6577380952380952,0.5476190476190476,-0.11011904761904767,-0.07539682539682546
C_minus_A,90,target_csp_ledoit_wolf,source_zero_shot,0.5595238095238095,0.5223214285714285,-0.03720238095238104,-0.02876984126984128
C_minus_A,91,target_csp_ledoit_wolf,source_zero_shot,0.6309523809523809,0.5565476190476191,-0.07440476190476186,-0.1250000000000001
C_minus_A,93,target_csp_ledoit_wolf,source_zero_shot,0.9553571428571429,0.8809523809523809,-0.07440476190476197,-0.11309523809523814
C_minus_A,94,target_csp_ledoit_wolf,source_zero_shot,0.7559523809523809,0.7276785714285715,-0.028273809523809423,-0.04761904761904745
C_minus_A,95,target_csp_ledoit_wolf,source_zero_shot,0.5505952380952381,0.6800595238095237,0.1294642857142856,0.21527777777777768
C_minus_A,96,target_csp_ledoit_wolf,source_zero_shot,0.5535714285714285,0.5401785714285714,-0.013392857142857095,-0.026587301587301493
C_minus_A,97,target_csp_ledoit_wolf,source_zero_shot,0.4166666666666667,0.6116071428571429,0.19494047619047622,0.22817460317460309
C_minus_A,98,target_csp_ledoit_wolf,source_zero_shot,0.6309523809523809,0.6383928571428571,0.007440476190476164,0.049107142857142794
C_minus_A,99,target_csp_ledoit_wolf,source_zero_shot,0.5357142857142857,0.5357142857142857,0.0,0.03125
C_minus_A,101,target_csp_ledoit_wolf,source_zero_shot,0.5,0.5476190476190476,0.04761904761904756,0.027579365079365092
C_minus_A,102,target_csp_ledoit_wolf,source_zero_shot,0.5952380952380952,0.45238095238095233,-0.1428571428571429,-0.1865079365079365
C_minus_A,103,target_csp_ledoit_wolf,source_zero_shot,0.5446428571428571,0.5520833333333334,0.007440476190476275,0.0347222222222221
C_minus_A,104,target_csp_ledoit_wolf,source_zero_shot,0.5833333333333334,0.8303571428571428,0.24702380952380942,0.26527777777777795
C_minus_A,105,target_csp_ledoit_wolf,source_zero_shot,0.7767857142857144,0.49702380952380953,-0.2797619047619049,-0.31746031746031733
C_minus_A,106,target_csp_ledoit_wolf,source_zero_shot,0.5,0.6264880952380952,0.12648809523809523,0.15813492063492063
C_minus_A,107,target_csp_ledoit_wolf,source_zero_shot,0.5208333333333334,0.5907738095238095,0.06994047619047616,0.07261904761904758
C_minus_A,108,target_csp_ledoit_wolf,source_zero_shot,0.5952380952380952,0.5252976190476191,-0.06994047619047616,-0.07440476190476186
C_minus_A,109,target_csp_ledoit_wolf,source_zero_shot,0.5,0.5357142857142857,0.0357142857142857,0.03452380952380951
